file	references
app/sdk/actions/dieAction.coffee	app/common/logger.coffee|app/sdk/actions/removeAction.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/actions/drawCardAction.coffee	app/common/logger.coffee|app/common/config.js|app/sdk/actions/putCardInHandAction.coffee|app/sdk/actions/hurtingDamageAction.coffee
app/sdk/actions/drawStartingHandAction.coffee	app/sdk/actions/action.coffee|app/sdk/gameStatus.coffee|app/common/logger.coffee|app/common/config.js|app/common/utils/utils_game_session.coffee|underscore
app/sdk/actions/drawToXCardsAction.coffee	app/sdk/actions/action.coffee|app/sdk/gameStatus.coffee|app/common/logger.coffee|underscore
app/sdk/actions/endFollowupAction.coffee	app/common/logger.coffee|app/sdk/actions/stopBufferingEventsAction.coffee
app/sdk/actions/endTurnAction.coffee	app/common/config.js|app/sdk/actions/action.coffee|app/common/logger.coffee
app/sdk/actions/fightAction.coffee	app/sdk/actions/action.coffee|app/sdk/actions/damageAsAttackAction.coffee
app/sdk/actions/forcedAttackAction.coffee	app/sdk/actions/attackAction.coffee
app/sdk/actions/generateSignatureCardAction.coffee	app/common/config.js|app/common/logger.coffee|app/common/utils/utils_javascript.js|app/sdk/actions/action.coffee|underscore
app/sdk/actions/healAction.coffee	app/common/config.js|app/common/logger.coffee|app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/hurtingDamageAction.coffee	app/sdk/actions/trueDamageAction.coffee|underscore
app/sdk/actions/killAction.coffee	app/common/logger.coffee|app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/actions/moveAction.coffee	app/common/config.js|app/common/logger.coffee|app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/playCardAction.coffee	app/common/config.js|app/common/logger.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/actions/playCardAsTransformAction.coffee	app/common/logger.coffee|app/sdk/actions/playCardSilentlyAction.coffee|underscore
app/sdk/actions/playCardFromHandAction.coffee	app/common/config.js|app/common/logger.coffee|app/sdk/actions/playCardAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/playCardSilentlyAction.coffee	app/common/logger.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|underscore
app/sdk/actions/playSignatureCardAction.coffee	app/common/config.js|app/common/logger.coffee|app/sdk/actions/playCardAction.coffee
app/sdk/actions/putCardInDeckAction.coffee	app/common/logger.coffee|app/common/utils/utils_javascript.js|app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee|underscore
app/sdk/actions/putCardInHandAction.coffee	app/common/config.js|app/common/logger.coffee|app/common/utils/utils_javascript.js|app/sdk/actions/action.coffee|underscore
app/sdk/actions/randomDamageAction.coffee	app/common/logger.coffee|app/sdk/actions/damageAction.coffee|app/sdk/cards/cardType.coffee|app/common/config.js|app/common/utils/utils_game_session.coffee
app/sdk/actions/randomPlayCardSilentlyAction.coffee	app/common/logger.coffee|app/sdk/actions/playCardSilentlyAction.coffee|app/common/config.js|app/common/utils/utils_game_session.coffee
app/sdk/actions/randomTeleportAction.coffee	app/common/logger.coffee|app/sdk/actions/teleportAction.coffee|app/sdk/cards/cardType.coffee|app/common/config.js|app/common/utils/utils_game_session.coffee
app/sdk/actions/refreshArtifactChargesAction.coffee	app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/refreshExhaustionAction.coffee	app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/removeAction.coffee	app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/removeArtifactsAction.coffee	app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/removeCardFromDeckAction.coffee	app/sdk/actions/action.coffee
app/sdk/actions/removeCardFromHandAction.coffee	app/common/logger.coffee|app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/removeManaCoreAction.coffee	app/sdk/actions/action.coffee
app/sdk/actions/removeModifierAction.coffee	app/common/logger.coffee|app/sdk/actions/action.coffee
app/sdk/actions/removeRandomArtifactAction.coffee	app/common/utils/utils_game_session.coffee|app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/replaceCardFromHandAction.coffee	app/common/config.js|app/common/logger.coffee|app/common/analytics.coffee|app/common/utils/utils_game_session.coffee|app/sdk/actions/action.coffee|app/sdk/actions/putCardInHandAction.coffee|underscore
app/sdk/actions/resignAction.coffee	app/common/logger.coffee|app/sdk/actions/dieAction.coffee|app/sdk/gameStatus.coffee
app/sdk/actions/restoreChargeToAllArtifactsAction.coffee	app/sdk/actions/action.coffee
app/sdk/actions/restoreManaAction.coffee	app/sdk/actions/action.coffee|app/common/config.js
app/sdk/actions/revealHiddenCardAction.coffee	app/common/logger.coffee|app/common/utils/utils_javascript.js|app/sdk/actions/action.coffee|underscore
app/sdk/actions/rollbackToSnapshotAction.coffee	app/common/config.js|app/sdk/actions/action.coffee|app/sdk/gameStatus.coffee|app/common/logger.coffee
app/sdk/actions/setDamageAction.coffee	app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/setExhaustionAction.coffee	app/sdk/actions/action.coffee
app/sdk/actions/startTurnAction.coffee	app/common/config.js|app/sdk/actions/action.coffee|app/common/logger.coffee
app/sdk/actions/stopBufferingEventsAction.coffee	app/common/logger.coffee|app/sdk/actions/action.coffee
app/sdk/actions/swapGeneralAction.coffee	app/common/logger.coffee|app/sdk/actions/action.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/playerModifiers/playerModifier.coffee|app/sdk/playerModifiers/playerModifierBattlePetManager.coffee
app/sdk/actions/swapUnitAllegianceAction.coffee	app/common/logger.coffee|app/sdk/actions/action.coffee|app/sdk/modifiers/modifierFirstBlood.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/actions/refreshExhaustionAction.coffee
app/sdk/actions/swapUnitsAction.coffee	app/common/logger.coffee|app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/takeAnotherTurnAction.coffee	app/common/config.js|app/sdk/actions/action.coffee|app/sdk/gameStatus.coffee|app/common/logger.coffee
app/sdk/actions/teleportAction.coffee	app/common/logger.coffee|app/sdk/actions/action.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/teleportBehindUnitAction.coffee	app/common/logger.coffee|app/sdk/actions/teleportAction.coffee
app/sdk/actions/teleportInFrontOfUnitAction.coffee	app/common/logger.coffee|app/sdk/actions/teleportAction.coffee|app/sdk/cards/cardType.coffee
app/sdk/actions/trueDamageAction.coffee	app/sdk/actions/damageAction.coffee|underscore
app/sdk/actions/updateSignatureCardAction.coffee	app/sdk/actions/action.coffee|app/sdk/actions/generateSignatureCardAction.coffee
app/sdk/agents/agentActions.coffee	underscore|app/sdk/actions/playCardFromHandAction.coffee|app/sdk/actions/playCardAction.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/gameSession.coffee|app/common/config.js
app/sdk/agents/baseAgent.coffee	app/common/config.js|app/common/utils/utils_javascript.js|app/common/logger.coffee|underscore
app/sdk/agents/staticAgent.coffee	app/common/config.js|app/common/utils/utils_javascript.js|app/common/logger.coffee|underscore|app/sdk/gameSession.coffee|app/sdk/agents/baseAgent.coffee|app/sdk/agents/agentActions.coffee|app/sdk/step.coffee
app/sdk/artifacts/artifact.coffee	app/common/config.js|app/sdk/cards/card.coffee|app/sdk/cards/cardType.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierDestructible.coffee|app/common/utils/utils_game_session.coffee|underscore
app/sdk/battleMapTemplate.coffee	app/sdk/object.coffee|app/common/config.js|app/common/utils/utils_javascript.js|underscore
app/sdk/board.coffee	app/sdk/object.coffee|app/common/config.js|app/common/utils/utils_game_session.coffee|app/common/utils/utils_position.js|app/sdk/cards/card.coffee|app/sdk/cards/cardType.coffee|app/sdk/entities/entity.coffee|app/sdk/actions/applyCardToBoardAction.coffee|underscore
app/sdk/cards/card.coffee	app/sdk/object.coffee|app/common/logger.coffee|app/common/config.js|app/common/event_types.js|app/common/actionStateRecord.coffee|app/common/utils/utils_game_session.coffee|app/common/utils/utils_position.js|app/common/utils/utils_javascript.js|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/cardLocation.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardSetFactory.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/actions/removeAction.coffee|app/sdk/actions/applyCardToBoardAction.coffee|app/sdk/actions/playCardAction.coffee|app/sdk/actions/playCardFromHandAction.coffee|app/sdk/actions/putCardInHandAction.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierSilence.coffee|app/sdk/modifiers/modifierBelongsToAllRaces.coffee|app/sdk/modifiers/modifierFate.coffee|app/sdk/playerModifiers/playerModifier.coffee|app/sdk/helpers/stringifiers.coffee|i18next|underscore|moment
app/sdk/cards/cardFactory.coffee	underscore|moment|app/common/logger.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cosmetics/cosmeticsFactory.coffee|app/sdk/cards/factory/misc/tutorial.coffee|app/sdk/cards/factory/misc/generic.coffee|app/sdk/cards/factory/misc/tiles.coffee|app/sdk/cards/factory/misc/bosses.coffee|app/sdk/cards/factory/core/faction1.coffee|app/sdk/cards/factory/core/faction2.coffee|app/sdk/cards/factory/core/faction3.coffee|app/sdk/cards/factory/core/faction4.coffee|app/sdk/cards/factory/core/faction5.coffee|app/sdk/cards/factory/core/faction6.coffee|app/sdk/cards/factory/core/neutral.coffee|app/sdk/cards/factory/monthly/sisters.coffee|app/sdk/cards/factory/monthly/m1_movement.coffee|app/sdk/cards/factory/monthly/m2_reactive.coffee|app/sdk/cards/factory/monthly/m3_opening_gambit_buff.coffee|app/sdk/cards/factory/monthly/m4_replace.coffee|app/sdk/cards/factory/monthly/m5_provoke.coffee|app/sdk/cards/factory/monthly/m6_forcefield.coffee|app/sdk/cards/factory/monthly/m7_warmasters.coffee|app/sdk/cards/factory/monthly/m8_rexx.coffee|app/sdk/cards/factory/monthly/m9_streamers.coffee|app/sdk/cards/factory/monthly/m10_general_damage.coffee|app/sdk/cards/factory/monthly/m11_penny_arcade.coffee|app/sdk/cards/factory/monthly/m12_october_monthlies.coffee|app/sdk/cards/factory/monthly/m13_november_monthlies.coffee|app/sdk/cards/factory/shimzar/faction1.coffee|app/sdk/cards/factory/shimzar/faction2.coffee|app/sdk/cards/factory/shimzar/faction3.coffee|app/sdk/cards/factory/shimzar/faction4.coffee|app/sdk/cards/factory/shimzar/faction5.coffee|app/sdk/cards/factory/shimzar/faction6.coffee|app/sdk/cards/factory/shimzar/neutral.coffee|app/sdk/cards/factory/bloodstorm/faction1.coffee|app/sdk/cards/factory/bloodstorm/faction2.coffee|app/sdk/cards/factory/bloodstorm/faction3.coffee|app/sdk/cards/factory/bloodstorm/faction4.coffee|app/sdk/cards/factory/bloodstorm/faction5.coffee|app/sdk/cards/factory/bloodstorm/faction6.coffee|app/sdk/cards/factory/bloodstorm/neutral.coffee|app/sdk/cards/factory/unity/faction1.coffee|app/sdk/cards/factory/unity/faction2.coffee|app/sdk/cards/factory/unity/faction3.coffee|app/sdk/cards/factory/unity/faction4.coffee|app/sdk/cards/factory/unity/faction5.coffee|app/sdk/cards/factory/unity/faction6.coffee|app/sdk/cards/factory/unity/neutral.coffee|app/sdk/cards/factory/misc/gauntlet_specials.coffee|app/sdk/cards/factory/firstwatch/faction1.coffee|app/sdk/cards/factory/firstwatch/faction2.coffee|app/sdk/cards/factory/firstwatch/faction3.coffee|app/sdk/cards/factory/firstwatch/faction4.coffee|app/sdk/cards/factory/firstwatch/faction5.coffee|app/sdk/cards/factory/firstwatch/faction6.coffee|app/sdk/cards/factory/firstwatch/neutral.coffee|app/sdk/cards/factory/wartech/faction1.coffee|app/sdk/cards/factory/wartech/faction2.coffee|app/sdk/cards/factory/wartech/faction3.coffee|app/sdk/cards/factory/wartech/faction4.coffee|app/sdk/cards/factory/wartech/faction5.coffee|app/sdk/cards/factory/wartech/faction6.coffee|app/sdk/cards/factory/wartech/neutral.coffee|app/sdk/cards/factory/coreshatter/faction1.coffee|app/sdk/cards/factory/coreshatter/faction2.coffee|app/sdk/cards/factory/coreshatter/faction3.coffee|app/sdk/cards/factory/coreshatter/faction4.coffee|app/sdk/cards/factory/coreshatter/faction5.coffee|app/sdk/cards/factory/coreshatter/faction6.coffee|app/sdk/cards/factory/coreshatter/neutral.coffee
app/sdk/cards/cardLore.coffee	app/sdk/cards/cardsLookupComplete.coffee
app/sdk/cards/cardSetFactory.coffee	app/sdk/cards/cardSetLookup.coffee|i18next
app/sdk/cards/cardsLookup.coffee	underscore
app/sdk/cards/cardsLookupComplete.coffee	underscore|app/sdk/cards/cardsLookup.coffee|app/sdk/cosmetics/cosmeticsLookup.coffee|app/sdk/cosmetics/cosmeticsFactory.coffee
app/sdk/cards/deck.coffee	app/sdk/object.coffee|app/common/logger.coffee|app/common/config.js|app/common/utils/utils_javascript.js|app/sdk/actions/putCardInHandAction.coffee|app/sdk/actions/putCardInDeckAction.coffee|app/sdk/actions/drawCardAction.coffee|app/sdk/playerModifiers/playerModifierCardDrawModifier.coffee|app/sdk/playerModifiers/playerModifierReplaceCardModifier.coffee|app/sdk/playerModifiers/playerModifierCannotReplace.coffee|underscore
app/sdk/cards/factionFactory.coffee	app/data/resources.js|app/common/config.js|app/common/utils/utils_game_session.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/progression/factionProgression.coffee|underscore|i18next
app/sdk/cards/factory/bloodstorm/faction1.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/spells/spell.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellDamageMinionAndGeneral.coffee|app/sdk/spells/spellHealYourGeneral.coffee|app/sdk/spells/spellDamage.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/modifiers/modifierManaCostChange.coffee|app/sdk/modifiers/modifierProvoke.coffee|app/sdk/modifiers/modifierForcefield.coffee|app/sdk/modifiers/modifierAirdrop.coffee|app/sdk/modifiers/modifierOpeningGambitDestroyNearbyMinions.coffee|app/sdk/modifiers/modifierSynergizeHealMyGeneral.coffee|app/sdk/modifiers/modifierMyHealWatchAnywhereBuffSelf.coffee|app/sdk/modifiers/modifierTranscendance.coffee|app/sdk/playerModifiers/playerModifierChangeSignatureCard.coffee|i18next
app/sdk/cards/factory/bloodstorm/faction2.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellApplyModifiersToUnitAndGeneral.coffee|app/sdk/spells/spellDamageUnitAndGeneral.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellDamage.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/modifiers/modifierOpeningGambitChangeSignatureCard.coffee|app/sdk/modifiers/modifierOpeningGambit.coffee|app/sdk/modifiers/modifierBackstab.coffee|app/sdk/modifiers/modifierRanged.coffee|app/sdk/modifiers/modifierSynergizeDamageEnemyGeneral.coffee|app/sdk/modifiers/modifierSynergizeTeleportRandomEnemy.coffee|i18next
app/sdk/cards/factory/bloodstorm/faction3.coffee	underscore|moment|app/common/logger.coffee|app/common/config.js|app/data/resources.js|app/sdk/cards/card.coffee|app/sdk/cards/cardsLookupComplete.coffee|app/sdk/cards/cardSetLookup.coffee|app/sdk/cards/cardType.coffee|app/sdk/cards/factionsLookup.coffee|app/sdk/cards/factionFactory.coffee|app/sdk/cards/racesLookup.coffee|app/sdk/cards/rarityLookup.coffee|app/sdk/entities/unit.coffee|app/sdk/spells/spell.coffee|app/sdk/spells/spellFilterType.coffee|app/sdk/spells/spellEquipVetArtifacts.coffee|app/sdk/spells/spellApplyModifiers.coffee|app/sdk/spells/spellApplyModifiersToGeneral.coffee|app/sdk/modifiers/modifier.coffee|app/sdk/modifiers/modifierCardControlledPlayerModifiers.coffee|app/sdk/modifiers/modifierSynergizeApplyModifiersToGeneral.coffee|app/sdk/modifiers/modifierTakesDoubleDamage.coffee|app/sdk/modifiers/modifierOpeningGambitChangeSignatureCard.coffee|app/sdk/modifiers/modifierBackupGeneral.coffee|app/sdk/modifiers/modifierFlying.coffee|app/sdk/modifiers/modifierBlastAttack.coffee|app/sdk/modifiers/modifierToggleStructure.coffee|app/sdk/modifiers/modifierFrenzy.coffee|i18next
