class_name	field	type
AgentActions	_delayActionType	string
AgentActions	_showInstructionLabelsActionType	string
AgentActions	_createBaseAgentAction	unknown
AgentActions	_createBaseSoftAgentAction	unknown
AgentActions	createAgentActionMoveUnit	unknown
AgentActions	createAgentActionAttackWithUnit	unknown
AgentActions	createAgentActionPlayCard	unknown
AgentActions	createAgentActionPlayCardFindPosition	unknown
AgentActions	createAgentActionPlayFollowup	unknown
AgentActions	createSDKActionFromAgentAction	unknown
AgentActions	createAgentSoftActionTagUnitAtPosition	unknown
AgentActions	createAgentSoftActionShowInstructionLabels	unknown
AgentActions	executeSoftActionForAgent	unknown
BaseAgent	name	string
BaseAgent	unitIndicesByTag	null
BaseAgent	playerId	null
StaticAgent	name	string
Artifact	type	unknown
Artifact	name	string
Artifact	canBeAppliedAnywhere	boolean
BattleMapTemplate	mapTemplate	object
BattleMapTemplate	map	number
BattleMapTemplate	weatherChance	number
BattleMapTemplate	rainChance	number
BattleMapTemplate	snowChance	number
BattleMapTemplate	blueDustChance	number
BattleMapTemplate	blueDustColor	null
BattleMapTemplate	sunRaysChance	number
BattleMapTemplate	clouds	array
BattleMapTemplate	hasWeather	boolean
BattleMapTemplate	hasRain	boolean
BattleMapTemplate	hasSnow	boolean
BattleMapTemplate	hasBlueDust	boolean
BattleMapTemplate	hasSunRays	boolean
Board	cardIndices	null
Card	type	unknown
Card	name	string
Card	manaCost	number
Card	modifierIndices	null
Card	writable	boolean
Card	writable	boolean
Card	modifiers	array
Card	numInherent	number
Card	numManaged	number
Card	numActive	number
CardFactory	cardForIdentifier	unknown
CardFactory	getAllCards	unknown
CardLocation	Deck	number
CardLocation	Hand	number
CardLocation	Board	number
CardLocation	SignatureCards	number
CardLocation	Void	number
CardLore	loreByCardId	object
CardLore	_cachedAllLore	null
CardLore	loreForIdentifier	unknown
CardLore	getAllLore	unknown
CardSetFactory	setMap	object
CardSetFactory	cardSetForIdentifier	unknown
CardSetFactory	cardSetForDevName	unknown
CardSet	GauntletSpecial	number
CardSet	Core	number
CardSet	Shimzar	number
CardSet	Bloodborn	number
CardSet	Unity	number
CardSet	FirstWatch	number
CardSet	Wartech	number
CardSet	CombinedUnlockables	number
CardSet	Coreshatter	number
CardType	Card	number
CardType	Entity	number
CardType	Unit	number
CardType	Spell	number
CardType	Tile	number
CardType	Artifact	number
CardType	getIsEntityCardType	unknown
CardType	getIsUnitCardType	unknown
CardType	getIsTileCardType	unknown
CardType	getIsSpellCardType	unknown
CardType	getIsArtifactCardType	unknown
CardType	getAreCardTypesEqual	unknown
CardType	getNameForCardType	unknown
Cards	Faction1	object
Cards	General	number
Cards	SilverguardSquire	number
Cards	WindbladeAdept	number
Cards	SunstoneTemplar	number
Cards	SilverguardKnight	number
Cards	ArclyteSentinel	number
Cards	WindbladeCommander	number
Cards	LysianBrawler	number
Cards	Lightchaser	number
Cards	SuntideMaiden	number
Cards	IroncliffeGuardian	number
Cards	ElyxStormblade	number
Cards	GrandmasterZir	number
Cards	AzuriteLion	number
Cards	Sunriser	number
Cards	AltGeneral	number
Cards	SunSister	number
Cards	Fiz	number
Cards	Slo	number
Cards	SunWisp	number
Cards	RadiantDragoon	number
Cards	SunforgeLancer	number
Cards	Solarius	number
Cards	Sunbreaker	number
Cards	Scintilla	number
Cards	Excelsious	number
Cards	Warblade	number
Cards	SolPontiff	number
Cards	Peacekeeper	number
Cards	PurebladeEnforcer	number
Cards	SunriseCleric	number
Cards	Solpiercer	number
Cards	Auroara	number
Cards	WarJudicator	number
Cards	AlabasterTitan	number
Cards	KingsGuard	number
Cards	Oakenheart	number
Cards	Prominence	number
Cards	VigilatorBuilding	number
Cards	Vigilator	number
Cards	Warsmith	number
Cards	IroncliffeMonument	number
Cards	DecoratedEnlistee	number
Cards	ThirdGeneral	number
Cards	MonumentBuilding	number
Cards	OneManArmy	number
Cards	CatapultGryphon	number
Cards	Friendsguard	number
Cards	FriendFighter	number
Cards	RightfulHeir	number
Cards	Invincibuddy	number
Cards	SuntideExpert	number
Cards	Faction2	object
Cards	General	number
Cards	Heartseeker	number
Cards	Widowmaker	number
Cards	KaidoAssassin	number
Cards	ScarletViper	number
Cards	GoreHorn	number
Cards	OnyxBear	number
Cards	JadeOgre	number
Cards	ChakriAvatar	number
Cards	MageOfFourWinds	number
Cards	CelestialPhantom	number
Cards	StormKage	number
Cards	HamonBlademaster	number
Cards	KeshraiFanblade	number
Cards	TuskBoar	number
Cards	LanternFox	number
Cards	AltGeneral	number
Cards	LightningSister	number
Cards	Xho	number
Cards	Ace	number
Cards	OnyxJaguar	number
Cards	KiBeholder	number
Cards	Katara	number
Cards	BattlePanddo	number
Cards	GrandmasterZendo	number
Cards	TwilightFox	number
Cards	Geomancer	number
Cards	Whiplash	number
Cards	Sparrowhawk	number
Cards	Kindling	number
Cards	Calligrapher	number
Cards	Flamewreath	number
Cards	EternityPainter	number
Cards	ScrollBandit	number
Cards	SonghaiSentinel	number
Cards	HundredHand	number
Cards	Mizuchi	number
Cards	MindCageOni	number
Cards	Suzumebachi	number
Cards	SecondSwordSarugi	number
Cards	ManakiteBuilding	number
Cards	ManakiteDrifter	number
Cards	Penumbraxx	number
Cards	WildfireTenketsu	number
Cards	DuskRigger	number
Cards	ThirdGeneral	number
Cards	PenumbraxxBuilding	number
Cards	DarkHeart	number
Cards	MoveMan	number
Cards	ShadowSummoner	number
Cards	Backbreaker	number
Cards	CraneWalker	number
Cards	Flareslinger	number
Cards	PandaPuncher	number
Cards	Faction3	object
Cards	General	number
Cards	WindShrike	number
Cards	StarfireScarab	number
Cards	SandHowler	number
Cards	Dunecaster	number
Cards	OrbWeaver	number
Cards	Pyromancer	number
Cards	BrazierRedSand	number
Cards	BrazierGoldenFlame	number
Cards	BrazierDuskWind	number
Cards	Dervish	number
Cards	NightfallMechanyst	number
Cards	MirrorMaster	number
Cards	AymaraHealer	number
Cards	PortalGuardian	number
Cards	Oserix	number
Cards	AltGeneral	number
Cards	SandSister	number
Cards	IronDervish	number
Cards	Falcius	number
Cards	Rae	number
Cards	Pax	number
Cards	WindSlicer	number
Cards	SoulburnObelysk	number
Cards	Allomancer	number
Cards	Nimbus	number
Cards	Pantheran	number
Cards	PlagueTotem	number
Cards	Zephyr	number
Cards	Incinera	number
Cards	GrandmasterNoshRak	number
Cards	Dreamcarver	number
Cards	Windlark	number
Cards	Sirocco	number
Cards	Duskweaver	number
Cards	TrygonObelysk	number
Cards	LavastormObelysk	number
Cards	WastelandWraith	number
Cards	FateWatcher	number
Cards	SandswirlReader	number
Cards	Gust	number
Cards	ShrikeBuilding	number
Cards	BarrenShrike	number
Cards	SilicaWeaver	number
Cards	Skyppy	number
Cards	SniperZen	number
Cards	SimulacraObelysk	number
Cards	ThirdGeneral	number
Cards	SimulacraBuilding	number
Cards	WindGiver	number
Cards	CoughingGus	number
Cards	CursedDervish	number
Cards	KeeperOfAges	number
Cards	GoldenGuide	number
Cards	ScarabPulverizer	number
Cards	Scarab	number
Cards	StaffWielder	number
Cards	Faction4	object
Cards	General	number
Cards	AbyssalCrawler	number
Cards	AbyssalJuggernaut	number
Cards	BloodmoonPriestess	number
Cards	ShadowWatcher	number
Cards	DeepfireDevourer	number
Cards	DarkSiren	number
Cards	VorpalReaver	number
Cards	Wraithling	number
Cards	DarkspineElemental	number
Cards	GloomChaser	number
Cards	SharianShadowdancer	number
Cards	NightsorrowAssassin	number
Cards	SpectralRevenant	number
Cards	BlackSolus	number
Cards	ReaperNineMoons	number
Cards	AltGeneral	number
Cards	ShadowSister	number
Cards	NightFiend	number
Cards	Gor	number
Cards	Ooz	number
Cards	BloodBaronette	number
Cards	ArcaneDevourer	number
Cards	Klaxon	number
Cards	Furosa	number
Cards	Fiend	number
Cards	GrandmasterVariax	number
Cards	HorrorBurster	number
Cards	Horror	number
Cards	Nightshroud	number
Cards	Nocturne	number
Cards	DeathKnell	number
Cards	Phantasm	number
Cards	Nekomata	number
Cards	Desolator	number
Cards	AbyssSentinel	number
Cards	SkullProphet	number
Cards	BoundTormentor	number
Cards	Xerroloth	number
Cards	Husk	number
Cards	StygianObserver	number
Cards	Cacophynos	number
Cards	VoidTalonBuilding	number
Cards	VoidTalon	number
Cards	NightmareOperant	number
Cards	Moonrider	number
Cards	GateToUndervault	number
Cards	Abomination	number
Cards	ThirdGeneral	number
Cards	GateBuilding	number
Cards	DemonOfEternity	number
Cards	CurseMonger	number
Cards	DyingWishReducer	number
Cards	CreepDemon	number
Cards	ShadowBrute	number
Cards	WhistlingHarvester	number
Cards	MiniMinion	number
Cards	Faction5	object
Cards	General	number
Cards	EarthWalker	number
Cards	Grimrock	number
Cards	Kolossus	number
Cards	MakantorWarbeast	number
Cards	Phalanxar	number
Cards	Elucidator	number
Cards	UnstableLeviathan	number
Cards	Kujata	number
Cards	PrimordialGazer	number
Cards	Egg	number
Cards	YoungSilithar	number
Cards	VeteranSilithar	number
Cards	SilitharElder	number
Cards	SpiritHarvester	number
Cards	MiniMagmar	number
Cards	Vindicator	number
Cards	AltGeneral	number
Cards	EarthSister	number
Cards	Gro	number
Cards	Rex	number
Cards	WildInceptor	number
Cards	MolokiHuntress	number
Cards	Dreadnaught	number
Cards	Mandrake	number
Cards	Visionar	number
Cards	Kin	number
Cards	Drogon	number
Cards	Thraex	number
Cards	Rancour	number
Cards	SpiritOfValknu	number
Cards	Ragebinder	number
Cards	Lavaslasher	number
Cards	Juggernaut	number
Cards	Rizen	number
Cards	GrandmasterKraigon	number
Cards	Terradon	number
Cards	Warpup	number
Cards	Quillbeast	number
Cards	Omniseer	number
Cards	Progenitor	number
Cards	Gibblegup	number
Cards	HulkBuilding	number
Cards	BioHulk	number
Cards	Gigaloth	number
Cards	Seismoid	number
Cards	Armada	number
Cards	ErraticRaptyr	number
Cards	ThirdGeneral	number
Cards	GigalothBuilding	number
Cards	IncreasingDino	number
Cards	Firebreather	number
Cards	ToughDino	number
Cards	Armadops	number
Cards	BurstLizard	number
Cards	Dinomancer	number
Cards	Megabrontodon	number
Cards	BrundlBeast	number
Cards	Faction6	object
Cards	General	number
Cards	FenrirWarmaster	number
Cards	GhostWolf	number
Cards	CrystalCloaker	number
Cards	CrystalWisp	number
Cards	ArcticRhyno	number
Cards	PrismaticGiant	number
Cards	IceDrake	number
Cards	WyrBeast	number
Cards	WolfRaven	number
Cards	BoreanBear	number
Cards	Razorback	number
Cards	AncientGrove	number
Cards	VoiceoftheWind	number
Cards	Treant	number
Cards	HearthSister	number
Cards	WaterBear	number
Cards	SnowElemental	number
Cards	WolfAspect	number
Cards	AzureDrake	number
Cards	SeismicElemental	number
Cards	GravityWell	number
Cards	BlazingSpines	number
Cards	BonechillBarrier	number
Cards	ArcticDisplacer	number
Cards	AltGeneral	number
Cards	WindSister	number
Cards	SnowRippler	number
Cards	Icy	number
Cards	Bur	number
Cards	Huldra	number
Cards	IceDryad	number
Cards	Frostiva	number
Cards	ShadowVespyr	number
Cards	Myriad	number
Cards	SleetDasher	number
Cards	GrandmasterEmbla	number
Cards	KindredHunter	number
Cards	Circulus	number
Cards	GhostSeraphim	number
Cards	Hydrogarm	number
Cards	MatronElveiti	number
Cards	FrostBomb	number
Cards	Shivers	number
Cards	VanarSentinel	number
Cards	Freeblade	number
Cards	DrakeDowager	number
Cards	MoonlitBasilysk	number
Cards	CrystalArbiter	number
Cards	ProtosensorBuilding	number
Cards	EchoDeliverant	number
Cards	Ursaplomb	number
Cards	Protosensor	number
Cards	FrostbladeFiend	number
Cards	DraugarEyolith	number
Cards	InfiltrateMaster	number
Cards	ThirdGeneral	number
Cards	EyolithBuilding	number
Cards	Snowballer	number
Cards	ManaThief	number
Cards	SuperFenrir	number
Cards	SnowWinkle	number
Cards	VanarQuest	number
Cards	StunWarlock	number
Cards	StunBeast	number
Cards	Rootmancer	number
Cards	Neutral	object
Cards	SpottedDragonlark	number
Cards	SilvertongueCorsair	number
Cards	SaberspineTiger	number
Cards	PhaseHound	number
Cards	BlackSandBurrower	number
Cards	RepulsionBeast	number
Cards	FireSpitter	number
Cards	KomodoCharger	number
Cards	PlanarScout	number
Cards	EphemeralShroud	number
Cards	ValeHunter	number
Cards	TwilightMage	number
Cards	BrightmossGolem	number
Cards	BloodshardGolem	number
Cards	DragoneboneGolem	number
Cards	StormmetalGolem	number
Cards	SunSeer	number
Cards	Manaforger	number
Cards	PrismaticIllusionist	number
Cards	AlcuinLoremaster	number
Cards	OwlbeastSage	number
Cards	Lightbender	number
Cards	Serpenti	number
Cards	ArcaneIllusion	number
Cards	Mechaz0r	number
Cards	Mechaz0rHelm	number
Cards	Mechaz0rWings	number
Cards	Mechaz0rCannon	number
Cards	Mechaz0rSword	number
Cards	Mechaz0rChassis	number
Cards	WindStopper	number
Cards	VineEntangler	number
Cards	RockPulverizer	number
Cards	PrimusShieldmaster	number
Cards	HailstoneHowler	number
Cards	BluetipScorpion	number
Cards	CrimsonOculus	number
Cards	ThornNeedler	number
Cards	RogueWarden	number
Cards	PutridMindflayer	number
Cards	FlameWing	number
Cards	LightningBeetle	number
Cards	WhistlingBlade	number
Cards	PrimusFist	number
Cards	GolemMetallurgist	number
Cards	GolemVanquisher	number
Cards	PiercingMantis	number
Cards	FrostboneNaga	number
Cards	ArchonSpellbinder	number
Cards	SilhoutteTracer	number
Cards	SarlacTheEternal	number
Cards	DarkNemesis	number
Cards	MirkbloodDevourer	number
Cards	SkyrockGolem	number
Cards	Sojourner	number
Cards	AzureHornShaman	number
Cards	FlamebloodWarlock	number
Cards	BloodtearAlchemist	number
Cards	Crossbones	number
Cards	SwornAvenger	number
Cards	SwornDefender	number
Cards	RedSynja	number
Cards	CoiledCrawler	number
Cards	DaggerKiri	number
Cards	DancingBlades	number
Cards	VenomToth	number
Cards	ArtifactHunter	number
Cards	ChaosElemental	number
Cards	JaxTruesight	number
Cards	Mindwarper	number
Cards	Pandora	number
Cards	PandoraMinion1	number
Cards	PandoraMinion2	number
Cards	PandoraMinion3	number
Cards	PandoraMinion4	number
Cards	PandoraMinion5	number
Cards	MiniJax	number
Cards	LuxIgnis	number
Cards	SyvrelTheExile	number
Cards	Spelljammer	number
Cards	Dilotas	number
Cards	DilotasTombstone	number
Cards	HailstoneGolem	number
Cards	Maw	number
Cards	DeathBlighter	number
Cards	HealingMystic	number
Cards	VoidHunter	number
Cards	AshMephyt	number
Cards	FirstSwordofAkrane	number
Cards	TheHighHand	number
Cards	Eclipse	number
Cards	LadyLocke	number
Cards	Moebius	number
Cards	HankHart	number
Cards	Rook	number
Cards	Purgatos	number
Cards	Songweaver	number
Cards	Aethermaster	number
Cards	ZenRui	number
Cards	EmeraldRejuvenator	number
Cards	ZuraelTheLifegiver	number
Cards	Paddo	number
Cards	Fog	number
Cards	Ubo	number
Cards	Amu	number
Cards	Sai	number
Cards	Yun	number
Cards	BlackLocust	number
Cards	WindRunner	number
Cards	Mogwai	number
Cards	GhostLynx	number
Cards	Grailmaster	number
Cards	Firestarter	number
Cards	Spellspark	number
Cards	Khymera	number
Cards	Jaxi	number
Cards	SunElemental	number
Cards	ProphetWhitePalm	number
Cards	ArakiHeadhunter	number
Cards	KeeperOfTheVale	number
Cards	WhiteWidow	number
Cards	WingsOfParadise	number
Cards	AstralCrusader	number
Cards	Dreamgazer	number
Cards	Bonereaper	number
Cards	HollowGrovekeeper	number
Cards	Tethermancer	number
Cards	WarTalon	number
Cards	SapphireSeer	number
Cards	SunsteelDefender	number
Cards	EXun	number
Cards	SunsetParagon	number
Cards	Necroseer	number
Cards	Bloodletter	number
