id	name	attack	hp	cost	faction_id	rarity_id	race_id	is_general	abilities	sprite_resource	sound_resource	fx_resource
Cards.Faction2.KaidoAssassin	cards.faction_2_unit_kaido_assassin_name	2	3	2	Factions.Faction2	Rarity.Fixed	null	false	ModifierBackstab	f2MeleeBreathing|f2MeleeIdle|f2MeleeRun|f2MeleeAttack|f2MeleeDamage|f2MeleeDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_unit_run_magical_3|RSX.sfx_f2_kaidoassassin_attack_swing|RSX.sfx_f2_kaidoassassin_hit|RSX.sfx_f2_kaidoassassin_attack_impact|RSX.sfx_f2_kaidoassassin_death	FX.Cards.Faction2.KaidoAssassin
Cards.Faction2.ScarletViper	cards.faction_2_unit_scarlet_viper_name	2	5	5	Factions.Faction2	Rarity.Common	null	false	ModifierFlying|ModifierBackstab	f2SupportBreathing|f2SupportIdle|f2SupportRun|f2SupportAttack|f2SupportDamage|f2SupportDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_unit_run_magical_3|RSX.sfx_neutral_stormmetalgolem_attack_swing|RSX.sfx_f6_icedryad_hit|RSX.sfx_neutral_stormmetalgolem_attack_impact|RSX.sfx_f6_icedryad_death	FX.Cards.Faction2.ScarletViper
Cards.Faction2.GoreHorn	cards.faction_2_unit_gorehorn_name	3	3	3	Factions.Faction2	Rarity.Rare	null	false	ModifierBackstab	f2TankBreathing|f2TankIdle|f2TankRun|f2TankAttack|f2TankDamage|f2TankDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_singe2|RSX.sfx_f2tank_attack_swing|RSX.sfx_f2tank_hit|RSX.sfx_f2tank_attack_impact|RSX.sfx_f2tank_death	FX.Cards.Faction2.GoreHorn
Cards.Faction2.OnyxBear	cards.faction_2_unit_panddo_name	0	2	1	Factions.Faction2	Rarity.TokenUnit	null	false	ModifierImmuneToAttacks	f2PanddoBreathing|f2PanddoIdle|f2PanddoRun|f2PanddoAttack|f2PanddoDamage|f2PanddoDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_neutral_luxignis_hit|RSX.sfx_f2_jadeogre_attack_swing|RSX.sfx_neutral_spelljammer_hit|RSX.sfx_neutral_spelljammer_attack_impact|RSX.sfx_neutral_spelljammer_death	FX.Cards.Faction2.OnyxBear
Cards.Faction2.TuskBoar	cards.faction_2_unit_tuskboar_name	2	3	2	Factions.Faction2	Rarity.Legendary	null	false	ModifierFirstBlood|ModifierStartTurnWatchBounceToActionBar	f2SpecialBreathing|f2SpecialIdle|f2SpecialRun|f2SpecialAttack|f2SpecialDamage|f2SpecialDeath	RSX.sfx_summonlegendary|RSX.sfx_neutral_arakiheadhunter_hit|RSX.sfx_f6_seismicelemental_attack_impact|RSX.sfx_neutral_golembloodshard_hit|RSX.sfx_f2lanternfox_death	FX.Cards.Faction2.TuskBoar
Cards.Faction2.LanternFox	cards.faction_2_unit_lantern_fox_name	2	3	3	Factions.Faction2	Rarity.Epic	null	false	ModifierTakeDamageWatchPutCardInHand	f2LanternFoxBreathing|f2LanternFoxIdle|f2LanternFoxRun|f2LanternFoxAttack|f2LanternFoxDamage|f2LanternFoxDeath	RSX.sfx_ui_booster_packexplode|RSX.sfx_singe2|RSX.sfx_f2lanternfox_attack_swing|RSX.sfx_f2lanternfox_hit|RSX.sfx_f2lanternfox_attack_impact|RSX.sfx_f2lanternfox_death	FX.Cards.Faction2.LanternFox
Cards.Faction2.JadeOgre	cards.faction_2_unit_jade_monk_name	4	3	3	Factions.Faction2	Rarity.Common	null	false	ModifierTakeDamageWatchDamageEnemy	f2JadeOgreBreathing|f2JadeOgreIdle|f2JadeOgreRun|f2JadeOgreAttack|f2JadeOgreDamage|f2JadeOgreDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_unit_physical_4|RSX.sfx_f2_jadeogre_attack_swing|RSX.sfx_f2_jadeogre_hit|RSX.sfx_f2_jadeogre_attack_impact|RSX.sfx_f2_jadeogre_death	FX.Cards.Faction2.JadeOgre
Cards.Faction2.ChakriAvatar	cards.faction_2_unit_chakri_avatar_name	1	2	2	Factions.Faction2	Rarity.Fixed	Races.Arcanyst	false	ModifierSpellWatchApplyModifiers	f2ChakriAvatarBreathing|f2ChakriAvatarIdle|f2ChakriAvatarRun|f2ChakriAvatarAttack|f2ChakriAvatarDamage|f2ChakriAvatarDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_singe2|RSX.sfx_f2_chakriavatar_attack_swing|RSX.sfx_f2_chakriavatar_hit|RSX.sfx_f2_chakriavatar_attack_impact|RSX.sfx_f2_chakriavatar_death	FX.Cards.Faction2.ChakriAvatar
Cards.Faction2.MageOfFourWinds	cards.faction_2_unit_four_winds_magi_name	4	4	4	Factions.Faction2	Rarity.Rare	Races.Arcanyst	false	ModifierSpellWatchBloodLeech	f2Mage4WindsBreathing|f2Mage4WindsIdle|f2Mage4WindsRun|f2Mage4WindsAttack|f2Mage4WindsDamage|f2Mage4WindsDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_singe2|RSX.sfx_f2mage4winds_attack_swing|RSX.sfx_f2mage4winds_hit|RSX.sfx_f2mage4winds_attack_impact|RSX.sfx_f2mage4winds_death	FX.Cards.Faction2.MageOfFourWinds
Cards.Faction2.CelestialPhantom	cards.faction_2_unit_celestial_phantom_name	1	5	3	Factions.Faction2	Rarity.Rare	null	false	ModifierDealDamageWatchKillTarget	f2DeathPhantomBreathing|f2DeathPhantomIdle|f2DeathPhantomRun|f2DeathPhantomAttack|f2DeathPhantomDamage|f2DeathPhantomDeath	RSX.sfx_spell_deathstrikeseal|RSX.sfx_singe2|RSX.sfx_f2_celestialphantom_attack_swing|RSX.sfx_f2_celestialphantom_hit|RSX.sfx_f2_celestialphantom_attack_impact|RSX.sfx_f2_celestialphantom_death	FX.Cards.Faction2.CelestialPhantom
Cards.Faction2.StormKage	cards.faction_2_unit_storm_kage_name	5	10	7	Factions.Faction2	Rarity.Legendary	null	false	ModifierSpellDamageWatchPutCardInHand	f2StormKageBreathing|f2StormKageIdle|f2StormKageRun|f2StormKageAttack|f2StormKageDamage|f2StormKageDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_f2stormkage_attack_swing|RSX.sfx_f2stormkage_hit|RSX.sfx_f2stormkage_attack_impact|RSX.sfx_f2stormkage_death	FX.Cards.Faction2.StormKage
Cards.Faction2.HamonBlademaster	cards.faction_2_unit_hamon_bladeseeker_name	8	8	5	Factions.Faction2	Rarity.Epic	null	false	ModifierStartTurnWatchDamageMyGeneral	f2HammonBladeseekerBreathing|f2HammonBladeseekerIdle|f2HammonBladeseekerRun|f2HammonBladeseekerAttack|f2HammonBladeseekerDamage|f2HammonBladeseekerDeath	RSX.sfx_ui_booster_packexplode|RSX.sfx_unit_run_magical_4|RSX.sfx_f2mage4winds_attack_swing|RSX.sfx_f2mage4winds_hit|RSX.sfx_f2mage4winds_attack_impact|RSX.sfx_f2mage4winds_death	FX.Cards.Faction2.HamonBlademaster
Cards.Faction2.KeshraiFanblade	cards.faction_2_unit_keshrai_fanblade_name	5	3	4	Factions.Faction2	Rarity.Common	null	false	ModifierOpeningGambitApplyPlayerModifiers	f2KeshraiFanbladeBreathing|f2KeshraiFanbladeIdle|f2KeshraiFanbladeRun|f2KeshraiFanbladeAttack|f2KeshraiFanbladeDamage|f2KeshraiFanbladeDeath	RSX.sfx_unit_deploy_2|RSX.sfx_singe2|RSX.sfx_f1elyxstormblade_attack_swing|RSX.sfx_f1elyxstormblade_hit|RSX.sfx_f1elyxstormblade_attack_impact|RSX.sfx_f1elyxstormblade_death	FX.Cards.Faction2.KeshraiFanblade
Cards.Faction3.General	cards.faction_3_unit_zirix_name	2	25	0	Factions.Faction3	null	null	true	null	f3GeneralBreathing|f3GeneralIdle|f3GeneralRun|f3GeneralAttack|f3GeneralDamage|f3GeneralDeath|f3GeneralCastStart|f3GeneralCastEnd|f3GeneralCastLoop|f3GeneralCast	RSX.sfx_spell_ghostlightning|RSX.sfx_singe2|RSX.sfx_f3_general_attack_swing|RSX.sfx_f3_general_hit|RSX.sfx_f3_general_attack_impact|RSX.sfx_neutral_swornavenger_death	FX.Cards.Faction3.General
Cards.Faction3.AltGeneral	cards.faction_3_unit_sajj_name	2	25	0	Factions.Faction3	null	null	true	null	f3AltGeneralBreathing|f3AltGeneralIdle|f3AltGeneralRun|f3AltGeneralAttack|f3AltGeneralHit|f3AltGeneralDeath|f3AltGeneralCastStart|f3AltGeneralCastEnd|f3AltGeneralCastLoop|f3AltGeneralCast	RSX.sfx_spell_ghostlightning|RSX.sfx_neutral_ladylocke_attack_impact|RSX.sfx_neutral_stormatha_attack_swing|RSX.sfx_f2general_hit|RSX.sfx_neutral_stormatha_attack_impact|RSX.sfx_f2mage4winds_death	FX.Cards.Faction3.ScionessSajj
Cards.Faction3.ThirdGeneral	cards.faction_3_unit_ciphyron_name	2	25	0	Factions.Faction3	null	null	true	null	f3ThirdGeneralBreathing|f3ThirdGeneralIdle|f3ThirdGeneralRun|f3ThirdGeneralAttack|f3ThirdGeneralHit|f3ThirdGeneralDeath|f3ThirdGeneralCastStart|f3ThirdGeneralCastEnd|f3ThirdGeneralCastLoop|f3ThirdGeneralCast	RSX.sfx_spell_ghostlightning|RSX.sfx_singe2|RSX.sfx_f3_anubis_attack_swing|RSX.sfx_f3_general_hit|RSX.sfx_f3_general_attack_impact|RSX.sfx_neutral_swornavenger_death	FX.Cards.Faction3.General
Cards.Faction3.WindShrike	cards.faction_3_unit_wind_shrike_name	4	3	4	Factions.Faction3	Rarity.Fixed	null	false	ModifierFlying|ModifierDyingWishDrawCard	f3WindshrikeBreathing|f3WindshrikeIdle|f3WindshrikeRun|f3WindshrikeAttack|f3WindshrikeDamage|f3WindshrikeDeath	RSX.sfx_spell_ghostlightning|RSX.sfx_singe2|RSX.sfx_neutral_monsterdreamoracle_attack_swing|RSX.sfx_neutral_monsterdreamoracle_hit|RSX.sfx_neutral_monsterdreamoracle_attack_impact|RSX.sfx_neutral_monsterdreamoracle_death	FX.Cards.Faction3.WindShrike
Cards.Faction3.StarfireScarab	cards.faction_3_unit_starfire_scarab_name	4	6	5	Factions.Faction3	Rarity.Common	null	false	ModifierBlastAttackStrong	f3StafireScarabBreathing|f3StafireScarabIdle|f3StafireScarabRun|f3StafireScarabAttack|f3StafireScarabDamage|f3StafireScarabDeath	RSX.sfx_spell_ghostlightning|RSX.sfx_unit_physical_4|RSX.sfx_spell_blaststarfire|RSX.sfx_neutral_hailstonehowler_hit|RSX.sfx_neutral_hailstonehowler_attack_impact|RSX.sfx_neutral_hailstonehowler_death	FX.Cards.Faction3.StarfireScarab
Cards.Faction3.Pyromancer	cards.faction_3_unit_pyromancer_name	2	1	2	Factions.Faction3	Rarity.Fixed	null	false	ModifierBlastAttack	f3PyromancerBreathing|f3PyromancerIdle|f3PyromancerRun|f3PyromancerAttack|f3PyromancerDamage|f3PyromancerDeath	RSX.sfx_spell_blindscorch|RSX.sfx_neutral_sai_attack_impact|RSX.sfx_spell_blaststarfire|RSX.sfx_f4_engulfingshadow_attack_impact|RSX.sfx_spell_immolation_a|RSX.sfx_f1elyxstormblade_death	FX.Cards.Faction3.Pyromancer
Cards.Faction3.SandHowler	cards.faction_3_unit_sand_howler_name	3	3	3	Factions.Faction3	Rarity.Rare	Races.Dervish	false	ModifierImmuneToSpellsByEnemy	f3SandhowlerBreathing|f3SandhowlerIdle|f3SandhowlerRun|f3SandhowlerAttack|f3SandhowlerDamage|f3SandhowlerDeath	RSX.sfx_spell_ghostlightning|RSX.sfx_singe2|RSX.sfx_f2_celestialphantom_attack_swing|RSX.sfx_f2_celestialphantom_hit|RSX.sfx_f2_celestialphantom_attack_impact|RSX.sfx_f2_celestialphantom_death	FX.Cards.Faction3.SandHowler
Cards.Faction3.OrbWeaver	cards.faction_3_unit_orb_weaver_name	2	2	3	Factions.Faction3	Rarity.Common	Races.Dervish	false	ModifierOpeningGambit	f3DuneCasterBreathing|f3DuneCasterIdle|f3DuneCasterRun|f3DuneCasterAttack|f3DuneCasterDamage|f3DuneCasterDeath	RSX.sfx_spell_ghostlightning|RSX.sfx_unit_run_magical_4|RSX.sfx_f3_orbweaver_attack_swing|RSX.sfx_f3_orbweaver_hit|RSX.sfx_f3_orbweaver_impact|RSX.sfx_f3_orbweaver_death	FX.Cards.Faction3.OrbWeaver
Cards.Faction3.NightfallMechanyst	cards.faction_3_unit_imperial_mechanyst_name	2	5	3	Factions.Faction3	Rarity.Rare	null	false	ModifierOpeningGambitRefreshArtifacts	f3NighfallMechanistBreathing|f3NighfallMechanistIdle|f3NighfallMechanistRun|f3NighfallMechanistAttack|f3NighfallMechanistDamage|f3NighfallMechanistDeath	RSX.sfx_spell_ghostlightning|RSX.sfx_unit_run_magical_3|RSX.sfx_f2mage4winds_attack_swing|RSX.sfx_f2mage4winds_hit|RSX.sfx_f2mage4winds_attack_impact|RSX.sfx_f2mage4winds_death	FX.Cards.Faction3.NightfallMechanyst
Cards.Faction3.BrazierRedSand	cards.faction_3_unit_ethereal_obelysk_name	0	6	2	Factions.Faction3	Rarity.Fixed	Races.Structure	false	ModifierStartTurnWatchSummonDervish|ModifierPortal	f3ObeliskRedSandBreathing|f3ObeliskRedSandIdle|f3ObeliskRedSandIdle|f3ObeliskRedSandAttack|f3ObeliskRedSandDamage|f3ObeliskRedSandDeath	RSX.sfx_spell_divinebond|RSX.sfx_singe2|RSX.sfx_neutral_monsterdreamoracle_attack_swing|RSX.sfx_neutral_monsterdreamoracle_hit|RSX.sfx_f1_general_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Faction3.BrazierRedSand
Cards.Faction3.BrazierGoldenFlame	cards.faction_3_unit_fireblaze_obelysk_name	0	6	3	Factions.Faction3	Rarity.Rare	Races.Structure	false	ModifierStartTurnWatchSummonDervish|ModifierPortal	f3ObeliskGoldenFlameBreathing|f3ObeliskGoldenFlameIdle|f3ObeliskGoldenFlameIdle|f3ObeliskGoldenFlameAttack|f3ObeliskGoldenFlameDamage|f3ObeliskGoldenFlameDeath	RSX.sfx_spell_divinebond|RSX.sfx_singe2|RSX.sfx_neutral_monsterdreamoracle_attack_swing|RSX.sfx_neutral_monsterdreamoracle_hit|RSX.sfx_f1_general_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Faction3.BrazierGoldenFlame
Cards.Faction3.Dervish	cards.faction_3_unit_dervish_name	2	2	2	Factions.Faction3	Rarity.TokenUnit	Races.Dervish	false	ModifierEphemeral|ModifierFirstBlood	f3DervishBreathing|f3DervishIdle|f3DervishRun|f3DervishAttack|f3DervishDamage|f3DervishDeath	RSX.sfx_spell_ghostlightning|RSX.sfx_singe2|RSX.sfx_neutral_komodocharger_attack_swing|RSX.sfx_neutral_komodocharger_hit|RSX.sfx_neutral_komodocharger_attack_impact|RSX.sfx_neutral_komodocharger_death	FX.Cards.Faction3.Dervish
Cards.Faction3.IronDervish	cards.faction_3_unit_iron_dervish_name	2	2	1	Factions.Faction3	Rarity.TokenUnit	Races.Dervish	false	ModifierToken	f3IronDervishBreathing|f3IronDervishIdle|f3IronDervishRun|f3IronDervishAttack|f3IronDervishHit|f3IronDervishDeath	RSX.sfx_unit_deploy|RSX.sfx_singe2|RSX.sfx_f6_icebeetle_attack_impact|RSX.sfx_neutral_golembloodshard_hit|RSX.sfx_neutral_golembloodshard_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Faction3.Dervish
Cards.Faction3.BrazierDuskWind	cards.faction_3_unit_windstorm_obelysk_name	0	4	2	Factions.Faction3	Rarity.Common	Races.Structure	false	ModifierStartTurnWatchSummonDervish|ModifierPortal	f3ObeliskDuskWindBreathing|f3ObeliskDuskWindIdle|f3ObeliskDuskWindIdle|f3ObeliskDuskWindAttack|f3ObeliskDuskWindDamage|f3ObeliskDuskWindDeath	RSX.sfx_spell_divinebond|RSX.sfx_singe2|RSX.sfx_neutral_monsterdreamoracle_attack_swing|RSX.sfx_neutral_monsterdreamoracle_hit|RSX.sfx_f1_general_attack_impact|RSX.sfx_neutral_golembloodshard_death	FX.Cards.Faction3.BrazierDuskWind
Cards.Faction3.Dunecaster	cards.faction_3_unit_dunecaster_name	2	1	2	Factions.Faction3	Rarity.Common	Races.Dervish	false	ModifierOpeningGambit	f3OrbweaverBreathing|f3OrbweaverIdle|f3OrbweaverRun|f3OrbweaverAttack|f3OrbweaverDamage|f3OrbweaverDeath	RSX.sfx_spell_ghostlightning|RSX.sfx_singe2|RSX.sfx_f3_dunecaster_attack_swing|RSX.sfx_f3_dunecaster_hit|RSX.sfx_f3_dunecaster_impact|RSX.sfx_f3_dunecaster_death	FX.Cards.Faction3.Dunecaster
Cards.Faction3.MirrorMaster	cards.faction_3_unit_mirage_master_name	1	1	4	Factions.Faction3	Rarity.Epic	null	false	ModifierOpeningGambit	f3MirrorMasterBreathing|f3MirrorMasterIdle|f3MirrorMasterRun|f3MirrorMasterAttack|f3MirrorMasterDamage|f3MirrorMasterDeath	RSX.sfx_ui_booster_packexplode|RSX.sfx_singe2|RSX.sfx_neutral_beastphasehound_attack_swing|RSX.sfx_neutral_beastphasehound_hit|RSX.sfx_neutral_beastphasehound_attack_impact|RSX.sfx_neutral_beastphasehound_death	FX.Cards.Faction3.MirrorMaster
Cards.Faction3.AymaraHealer	cards.faction_3_unit_aymara_healer_name	5	5	6	Factions.Faction3	Rarity.Legendary	null	false	ModifierProvoke|ModifierDyingWishDamageEnemyGeneralHealGeneral	f3AymaraHealerBreathing|f3AymaraHealerIdle|f3AymaraHealerRun|f3AymaraHealerAttack|f3AymaraHealerDamage|f3AymaraHealerDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_f3_aymarahealer_attack_swing|RSX.sfx_f3_aymarahealer_hit|RSX.sfx_f3_aymarahealer_impact|RSX.sfx_f3_aymarahealer_death	FX.Cards.Faction3.AymaraHealer
Cards.Faction3.PortalGuardian	cards.faction_3_unit_portal_guardian_name	0	8	3	Factions.Faction3	Rarity.Epic	null	false	ModifierFrenzy	f3PortalGuardianBreathing|f3PortalGuardianIdle|f3PortalGuardianRun|f3PortalGuardianAttack|f3PortalGuardianDamage|f3PortalGuardianDeath	RSX.sfx_ui_booster_packexplode|RSX.sfx_singe2|RSX.sfx_f1_oserix_attack_swing|RSX.sfx_f1_oserix_hit|RSX.sfx_f1_oserix_attack_impact|RSX.sfx_f1_oserix_death	FX.Cards.Faction3.PortalGuardian
Cards.Faction3.Oserix	cards.faction_3_unit_oserix_name	6	5	6	Factions.Faction3	Rarity.Legendary	null	false	ModifierFlying|ModifierDyingWishEquipArtifactFromDeck	f3OserixBreathing|f3OserixIdle|f3OserixRun|f3OserixAttack|f3OserixDamage|f3OserixDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_f3_anubis_attack_swing|RSX.sfx_f3_anubis_hit|RSX.sfx_f3_anubis_attack_impact|RSX.sfx_f3_anubis_death	FX.Cards.Faction3.Oserix
Cards.Faction4.General	cards.faction_4_unit_lilithe_name	2	25	0	Factions.Faction4	null	null	true	null	f4GeneralBreathing|f4GeneralIdle|f4GeneralRun|f4GeneralAttack|f4GeneralDamage|f4GeneralDeath|f4GeneralCastStart|f4GeneralCastEnd|f4GeneralCastLoop|f4GeneralCast	RSX.sfx_spell_fractalreplication|RSX.sfx_singe2|RSX.sfx_f4_general_attack_swing|RSX.sfx_f4_general_hit|RSX.sfx_f4_general_attack_impact|RSX.sfx_f1elyxstormblade_death	FX.Cards.Faction4.General
Cards.Faction4.AltGeneral	cards.faction_4_unit_cassyva_name	2	25	0	Factions.Faction4	null	null	true	null	f4AltGeneralBreathing|f4AltGeneralIdle|f4AltGeneralRun|f4AltGeneralAttack|f4AltGeneralHit|f4AltGeneralDeath|f4AltGeneralCastStart|f4AltGeneralCastEnd|f4AltGeneralCastLoop|f4AltGeneralCast	RSX.sfx_spell_fractalreplication|RSX.sfx_neutral_ladylocke_attack_impact|RSX.sfx_neutral_prophetofthewhite_attack_swing|RSX.sfx_f4_blacksolus_hit|RSX.sfx_f4_blacksolus_attack_impact|RSX.sfx_f1elyxstormblade_death	FX.Cards.Faction4.CassyvaSoulreaper
Cards.Faction4.ThirdGeneral	cards.faction_4_unit_maehv_name	2	25	0	Factions.Faction4	null	null	true	null	f4ThirdGeneralBreathing|f4ThirdGeneralIdle|f4ThirdGeneralRun|f4ThirdGeneralAttack|f4ThirdGeneralHit|f4ThirdGeneralDeath|f4ThirdGeneralCastStart|f4ThirdGeneralCastEnd|f4ThirdGeneralCastLoop|f4ThirdGeneralCast	RSX.sfx_spell_fractalreplication|RSX.sfx_singe2|RSX.sfx_neutral_voidhunter_attack_swing|RSX.sfx_f4_general_hit|RSX.sfx_f4_general_attack_impact|RSX.sfx_f1elyxstormblade_death	FX.Cards.Faction4.CassyvaSoulreaper
Cards.Faction4.AbyssalCrawler	cards.faction_4_unit_abyssal_crawler_name	2	1	1	Factions.Faction4	Rarity.Fixed	null	false	ModifierEndTurnWatchSpawnTile	f4CrawlerBreathing|f4CrawlerIdle|f4CrawlerRun|f4CrawlerAttack|f4CrawlerDamage|f4CrawlerDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_singe2|RSX.sfx_f4_crawler_attack_swing|RSX.sfx_f4_crawler_attack_impact|RSX.sfx_f4_crawler_hit|RSX.sfx_f4_crawler_death	FX.Cards.Faction4.AbyssalCrawler
Cards.Faction4.AbyssalJuggernaut	cards.faction_4_unit_abyssal_juggernaut_name	3	3	4	Factions.Faction4	Rarity.Common	null	false	ModifierDynamicCountModifySelfByShadowTilesOnBoard	f4JuggernautBreathing|f4JuggernautIdle|f4JuggernautRun|f4JuggernautAttack|f4JuggernautDamage|f4JuggernautDeath	RSX.sfx_spell_fractalreplication|RSX.sfx_neutral_arakiheadhunter_hit|RSX.sfx_f4_juggernaut_attack_swing|RSX.sfx_f4_juggernaut_hit|RSX.sfx_f4_juggernaut_attack_impact|RSX.sfx_f4_juggernaut_death	FX.Cards.Faction4.AbyssalJuggernaut
Cards.Faction4.BloodmoonPriestess	cards.faction_4_unit_bloodmoon_priestess_name	3	3	4	Factions.Faction4	Rarity.Rare	null	false	ModifierDeathWatchSpawnEntity	f4BloodmoonBreathing|f4BloodmoonIdle|f4BloodmoonRun|f4BloodmoonAttack|f4BloodmoonDamage|f4BloodmoonDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_singe2|RSX.sfx_f3_aymarahealer_attack_swing|RSX.sfx_f3_aymarahealer_hit|RSX.sfx_f3_aymarahealer_impact|RSX.sfx_f3_aymarahealer_death	FX.Cards.Faction4.BloodmoonPriestess
Cards.Faction4.ShadowWatcher	cards.faction_4_unit_shadow_watcher_name	2	2	3	Factions.Faction4	Rarity.Fixed	null	false	null	f4EngulfingShadowBreathing|f4EngulfingShadowIdle|f4EngulfingShadowRun|f4EngulfingShadowAttack|f4EngulfingShadowDamage|f4EngulfingShadowDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_singe2|RSX.sfx_f4_engulfingshadow_attack_swing|RSX.sfx_f4_engulfingshadow_attack_impact|RSX.sfx_f4_engulfingshadow_hit|RSX.sfx_f4_engulfingshadow_death	FX.Cards.Faction4.ShadowWatcher
Cards.Faction4.DeepfireDevourer	cards.faction_4_unit_deepfire_devourer_name	4	4	4	Factions.Faction4	Rarity.Common	null	false	ModifierFrenzy|ModifierOpeningGambitSacrificeNearbyBuffSelf	f4DaemonDeepBreathing|f4DaemonDeepIdle|f4DaemonDeepRun|f4DaemonDeepAttack|f4DaemonDeepDamage|f4DaemonDeepDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_f3_aymarahealer_impact|RSX.sfx_f4_daemondeep_attack_swing|RSX.sfx_f4_daemondeep_hit|RSX.sfx_f4_daemondeep_attack_impact|RSX.sfx_f4_daemondeep_death	FX.Cards.Faction4.DeepfireDevourer
Cards.Faction4.DarkSiren	cards.faction_4_unit_blood_siren_name	3	2	2	Factions.Faction4	Rarity.Common	null	false	ModifierOpeningGambit	f4SirenBreathing|f4SirenIdle|f4SirenRun|f4SirenAttack|f4SirenDamage|f4SirenDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_unit_run_magical_4|RSX.sfx_f4_siren_attack_swing|RSX.sfx_f4_siren_hit|RSX.sfx_f4_siren_attack_impact|RSX.sfx_f4_siren_death	FX.Cards.Faction4.DarkSiren
Cards.Faction4.VorpalReaver	cards.faction_4_unit_vorpal_reaver_name	6	6	6	Factions.Faction4	Rarity.Legendary	null	false	ModifierTranscendance|ModifierDyingWishSpawnEntityAnywhere	f4DaemonGateBreathing|f4DaemonGateIdle|f4DaemonGateRun|f4DaemonGateAttack|f4DaemonGateDamage|f4DaemonGateDeath	RSX.sfx_summonlegendary|RSX.sfx_singe2|RSX.sfx_f4_daemongate_attack_swing|RSX.sfx_f4_daemongate_hit|RSX.sfx_f4_daemongate_attack_impact|RSX.sfx_f4_daemongate_death	FX.Cards.Faction4.VorpalReaver
Cards.Faction4.Wraithling	cards.faction_4_unit_wraithling_name	1	1	1	Factions.Faction4	Rarity.TokenUnit	null	false	ModifierToken	neutralShadow01Breathing|neutralShadow01Idle|neutralShadow01Run|neutralShadow01Attack|neutralShadow01Damage|neutralShadow01Death	RSX.sfx_f4_blacksolus_death|RSX.sfx_singe2|RSX.sfx_f4_crawler_attack_swing|RSX.sfx_f4_crawler_attack_impact|RSX.sfx_f4_crawler_hit|RSX.sfx_f4_crawler_death	FX.Cards.Faction4.Wraithling
Cards.Faction4.DarkspineElemental	cards.faction_4_unit_darkspine_elemental_name	1	4	2	Factions.Faction4	Rarity.Rare	null	false	null	f4DarkspineBreathing|f4DarkspineIdle|f4DarkspineRun|f4DarkspineAttack|f4DarkspineDamage|f4DarkspineDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_singe2|RSX.sfx_neutral_repulsionbeast_attack_swing|RSX.sfx_neutral_repulsionbeast_hit|RSX.sfx_neutral_repulsionbeast_attack_impact|RSX.sfx_neutral_repulsionbeast_death	FX.Cards.Faction4.DarkspineElemental
Cards.Faction4.GloomChaser	cards.faction_4_unit_gloomchaser_name	2	2	2	Factions.Faction4	Rarity.Fixed	null	false	ModifierOpeningGambitSpawnEntity	f4GloomchaserBreathing|f4GloomchaserIdle|f4GloomchaserRun|f4GloomchaserAttack|f4GloomchaserDamage|f4GloomchaserDeath	RSX.sfx_f4_blacksolus_attack_swing|RSX.sfx_singe2|RSX.sfx_neutral_darkharbinger_attack_swing|RSX.sfx_neutral_darkharbinger_hit|RSX.sfx_neutral_darkharbinger_attack_impact|RSX.sfx_neutral_darkharbinger_death	FX.Cards.Faction4.GloomChaser
Cards.Faction4.ReaperNineMoons	cards.faction_4_unit_reaper_of_the_nine_moons_name	5	3	5	Factions.Faction4	Rarity.Epic	null	false	ModifierFlying|ModifierDyingWishSpawnUnitFromOpponentsDeck	f4ReaperNineMoonsBreathing|f4ReaperNineMoonsIdle|f4ReaperNineMoonsRun|f4ReaperNineMoonsAttack|f4ReaperNineMoonsDamage|f4ReaperNineMoonsDeath	RSX.sfx_summonlegendary|RSX.sfx_unit_run_magical_4|RSX.sfx_neutral_reaperninemoons_attack_swing|RSX.sfx_neutral_reaperninemoons_hit|RSX.sfx_neutral_reaperninemoons_attack_impact|RSX.sfx_neutral_reaperninemoons_death	FX.Cards.Faction4.ReaperNineMoons
