class_name	file_name	parent_class	type	is_keyword	is_watch	applied_name	applied_description	attribute_buffs	stack_type	triggers	effects
ModifierSentinelOpponentGeneralAttackHealEnemyGeneralDrawCard	modifierSentinelOpponentGeneralAttackHealEnemyGeneralDrawCard.coffee	ModifierSentinel	ModifierSentinelOpponentGeneralAttackHealEnemyGeneralDrawCard	FALSE	FALSE		modifiers.sentinel_general_attack				draw
ModifierSentinelOpponentSpellCast	modifierSentinelOpponentSpellCast.coffee	ModifierSentinel	ModifierSentinelOpponentSpellCast	FALSE	FALSE		modifiers.sentinel_spell_cast				
ModifierSentinelOpponentSpellCastRefundManaDrawCard	modifierSentinelOpponentSpellCastRefundManaDrawCard.coffee	ModifierSentinel	ModifierSentinelOpponentSpellCastRefundManaDrawCard	FALSE	FALSE		modifiers.sentinel_spell_cast				draw
ModifierSentinelOpponentSummon	modifierSentinelOpponentSummon.coffee	ModifierSentinel	ModifierSentinelOpponentSummon	FALSE	FALSE		modifiers.sentinel_summon				
ModifierSentinelOpponentSummonBuffItDrawCard	modifierSentinelOpponentSummonBuffItDrawCard.coffee	ModifierSentinelOpponentSummon	ModifierSentinelOpponentSummonBuffItDrawCard	FALSE	FALSE						draw
ModifierSentinelOpponentSummonCopyIt	modifierSentinelOpponentSummonCopyIt.coffee	ModifierSentinelOpponentSummon	ModifierSentinelOpponentSummonCopyIt	FALSE	FALSE						summon
ModifierSentinelOpponentSummonDamageIt	modifierSentinelOpponentSummonDamageIt.coffee	ModifierSentinelOpponentSummon	ModifierSentinelOpponentSummonDamageIt	FALSE	FALSE						
ModifierSentinelOpponentSummonSwapPlaces	modifierSentinelOpponentSummonSwapPlaces.coffee	ModifierSentinelOpponentSummon	ModifierSentinelOpponentSummonSwapPlaces	FALSE	FALSE						
ModifierSentinelSetup	modifierSentinelSetup.coffee	Modifier	ModifierSentinelSetup	FALSE	FALSE				maxStacks=1		action_modify
ModifierShadowScar	modifierShadowScar.coffee	ModifierDyingWish	ModifierShadowScar	FALSE	FALSE	modifiers.shadow_scar_name	modifiers.shadow_scar_def				
ModifierShatteringHeart	modifierShatteringHeart.coffee	Modifier	ModifierShatteringHeart	FALSE	FALSE	modifiers.shattering_heart_name	modifiers.shattering_heart_def		maxStacks=1		action_modify
ModifierSilence	modifierSilence.coffee	Modifier	ModifierSilence	FALSE	FALSE	modifiers.silence_name	modifiers.silence_def			onApplyToCard	
ModifierSituationalBuffSelf	modifierSituationalBuffSelf.coffee	Modifier	ModifierSituationalBuffSelf	FALSE	FALSE		Whenever %X			onApplyToCard	grant_modifier
ModifierSituationalBuffSelfIfFullHealth	modifierSituationalBuffSelfIfFullHealth.coffee	ModifierSituationalBuffSelf	ModifierSituationalBuffSelfIfFullHealth	FALSE	FALSE	ModifierSituationalBuffSelfIfFullHealth					grant_modifier
ModifierSituationalBuffSelfIfHaveMech	modifierSituationalBuffSelfIfHaveMech.coffee	ModifierSituationalBuffSelf	ModifierSituationalBuffSelfIfHaveMech	FALSE	FALSE						grant_modifier
ModifierSituationalBuffSelfIfSpriggin	modifierSituationalBuffSelfIfSpriggin.coffee	ModifierSituationalBuffSelf	ModifierSituationalBuffSelfIfSpriggin	FALSE	FALSE	ModifierSituationalBuffSelfIfSpriggin	If there is a Spriggin gain +3 Attack				grant_modifier
ModifierSnowRippler	modifierSnowRippler.coffee	ModifierDealDamageWatch	ModifierSnowRippler	FALSE	FALSE	modifiers.snow_rippler_name	modifiers.snow_rippler_def				summon
ModifierSpawnedFromEgg	modifierSpawnedFromEgg.coffee	Modifier	ModifierSpawnedFromEgg	FALSE	FALSE	Spawned From Egg	Spawned From An Egg		maxStacks=1	onApplyToCard	
ModifierSpellDamageWatch	modifierSpellDamageWatch.coffee	Modifier	ModifierSpellDamageWatch	FALSE	TRUE	Spell Damage Watch	Spell Damage Watch				
ModifierSpellDamageWatchPutCardInHand	modifierSpellDamageWatchPutCardInHand.coffee	ModifierSpellDamageWatch	ModifierSpellDamageWatchPutCardInHand	FALSE	TRUE						summon
ModifierSpellWatch	modifierSpellWatch.coffee	Modifier	ModifierSpellWatch	FALSE	TRUE	Spell Watch	Spell Watch			onSpellWatch, onBeforeAction	
ModifierSpellWatchAnywhereApplyModifiers	modifierSpellWatchAnywhereApplyModifiers.coffee	Modifier	ModifierSpellWatchAnywhereApplyModifiers	FALSE	TRUE					onSpellWatch, onAfterAction	grant_modifier
ModifierSpellWatchApplyModifiers	modifierSpellWatchApplyModifiers.coffee	ModifierSpellWatch	ModifierSpellWatchApplyModifiers	FALSE	TRUE	Spell Watch	Whenever you cast a spell, apply a modifier to this minion			onSpellWatch	grant_modifier
ModifierSpellWatchBloodLeech	modifierSpellWatchBloodLeech.coffee	ModifierSpellWatch	ModifierSpellWatchBloodLeech	FALSE	TRUE					onSpellWatch	
ModifierSpellWatchBuffAllies	modifierSpellWatchBuffAllies.coffee	ModifierSpellWatch	ModifierSpellWatchBuffAllies	FALSE	TRUE	Spell Watch (Buff allies )	Whenever you cast a spell, friendly minions gain %X.			onSpellWatch	
ModifierSpellWatchBuffAlliesByRace	modifierSpellWatchBuffAlliesByRace.coffee	ModifierSpellWatch	ModifierSpellWatchBuffAlliesByRace	FALSE	TRUE	Spell Watch (Buff allies by race)	Whenever you cast a spell, your			onSpellWatch	
ModifierSpellWatchDamageAllMinions	modifierSpellWatchDamageAllMinions.coffee	ModifierSpellWatch	ModifierSpellWatchDamageAllMinions	FALSE	TRUE	Spell Watch (Damage All Minions)	Whenever you cast a spell, deal %X damage to ALL minions			onSpellWatch	
ModifierSpellWatchDamageGeneral	modifierSpellWatchDamageGeneral.coffee	ModifierSpellWatch	ModifierSpellWatchDamageGeneral	FALSE	TRUE	Spell Watch (Damage General)	Whenever you cast a spell, deal %X damage to the enemy General			onSpellWatch	
ModifierSpellWatchDrawCard	modifierSpellWatchDrawCard.coffee	ModifierSpellWatch	ModifierSpellWatchDrawCard	FALSE	TRUE					onSpellWatch	draw
ModifierSpellWatchDrawRandomArcanyst	modifierSpellWatchDrawRandomArcanyst.coffee	ModifierSpellWatch	ModifierSpellWatchDrawRandomArcanyst	FALSE	TRUE	Spell Watch	Whenever you cast a spell, draw a random Arcanyst			onSpellWatch	summon
ModifierSpellWatchPutCardInHand	modifierSpellWatchPutCardInHand.coffee	ModifierSpellWatch	ModifierSpellWatchPutCardInHand	FALSE	TRUE	Spell Watch (Put Card In Hand)	Whenever you play a spell, put a a card in your Action Bar			onSpellWatch	summon
ModifierSpellWatchScientist	modifierSpellWatchScientist.coffee	Modifier	ModifierSpellWatchScientist	FALSE	TRUE	Spell Watch (Scientist)	Whenever you cast a spell that targets a friendly minion, draw a card				
ModifierSpellWatchSpawnEntity	modifierSpellWatchSpawnEntity.coffee	ModifierSpellWatch	ModifierSpellWatchSpawnEntity	FALSE	TRUE	Spell Watch (Spawn Entity)	Whenever you cast a spell, summon %X			onSpellWatch	
ModifierSpiritScribe	modifierSpiritScribe.coffee	ModifierSummonWatch	ModifierSpiritScribe	FALSE	FALSE		Whenever you summon a minion, this minion gains a random keyword ability			onSummonWatch	
ModifierSprigginDiesBuffSelf	modifierSprigginDiesBuffSelf.coffee	Modifier	ModifierSprigginDiesBuffSelf	FALSE	FALSE		Whenever a Spriggin dies, give this +3/+3				grant_modifier
ModifierStackingShadows	modifierStackingShadows.coffee	ModifierEndTurnWatch	ModifierStackingShadows	FALSE	FALSE	modifiers.shadow_creep_name	modifiers.shadow_creep_def			onApplyToCard	
ModifierStackingShadowsBonusDamage	modifierStackingShadowsBonusDamage.coffee	Modifier	ModifierStackingShadowsBonusDamage	FALSE	FALSE	Shadow Creep Bonus Damage					
ModifierStackingShadowsBonusDamageEqualNumberTiles	modifierStackingShadowsBonusDamageEqualNumberTiles.coffee	ModifierStackingShadowsBonusDamage	ModifierStackingShadowsBonusDamageEqualNumberTiles	FALSE	FALSE				maxStacks=1		grant_modifier
ModifierStackingShadowsBonusDamageUnique	modifierStackingShadowsBonusDamageUnique.coffee	ModifierStackingShadowsBonusDamage	ModifierStackingShadowsBonusDamageUnique	FALSE	FALSE				maxStacks=1		
ModifierStackingShadowsDebuff	modifierStackingShadowsDebuff.coffee	Modifier	ModifierStackingShadowsDebuff	FALSE	FALSE	modifiers.stacking_shadows_debuff_name	modifiers.stacking_shadows_debuff_def				grant_modifier
ModifierStartOpponentsTurnWatch	modifierStartOpponentsTurnWatch.coffee	Modifier	ModifierStartOpponentsTurnWatch	FALSE	FALSE					onStartTurn	
ModifierStartOpponentsTurnWatchRemoveEntity	modifierStartOpponentsTurnWatchRemoveEntity.coffee	ModifierStartOpponentsTurnWatch	ModifierStartOpponentsTurnWatchRemoveEntity	FALSE	FALSE						
ModifierStartTurnWatch	modifierStartTurnWatch.coffee	Modifier	ModifierStartTurnWatch	FALSE	FALSE	Start Turn Watch	Start Turn Watch			onStartTurn	
ModifierStartTurnWatchApplyTempArtifactModifier	modifierStartTurnWatchApplyTempArtifactModifier.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchApplyTempArtifactModifier	FALSE	FALSE					onEndTurn	
ModifierStartTurnWatchBounceToActionBar	modifierStartTurnWatchBounceToActionBar.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchBounceToActionBar	FALSE	FALSE				maxStacks=1		summon
ModifierStartTurnWatchBuffSelf	modifierStartTurnWatchBuffSelf.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchBuffSelf	FALSE	FALSE	Start Turn Watch	At the start of your turn, this minion gets %X				stat_modify, grant_modifier
ModifierStartTurnWatchDamageAndBuffSelf	modifierStartTurnWatchDamageAndBuffSelf.coffee	ModifierStartTurnWatchBuffSelf	ModifierStartTurnWatchDamageAndBuffSelf	FALSE	FALSE	Turn Watch	At the start of your turn, take %X damage but gain %Y				stat_modify, grant_modifier
ModifierStartTurnWatchDamageEnemiesInRow	modifierStartTurnWatchDamageEnemiesInRow.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchDamageEnemiesInRow	FALSE	FALSE	Start Watch	At the start of your turn, deal %X damage to enemies in row				
ModifierStartTurnWatchDamageEnemyGeneralBuffSelf	modifierStartTurnWatchDamageEnemyGeneralBuffSelf.coffee	ModifierStartTurnWatchBuffSelf	ModifierStartTurnWatchDamageEnemyGeneralBuffSelf	FALSE	FALSE	Turn Watch	At the start of your turn, deal %X damage to the enemy General and this minion gains %Y				stat_modify, grant_modifier
ModifierStartTurnWatchDamageGeneralEqualToMinionsOwned	modifierStartTurnWatchDamageGeneralEqualToMinionsOwned.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchDamageGeneralEqualToMinionsOwned	FALSE	FALSE	Turn Watch	modifiers.start_turn_watch_damage_general_equal_to_minions_owned_def				
ModifierStartTurnWatchDamageMyGeneral	modifierStartTurnWatchDamageMyGeneral.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchDamageMyGeneral	FALSE	FALSE						
ModifierStartTurnWatchDamageRandom	modifierStartTurnWatchDamageRandom.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchDamageRandom	FALSE	FALSE	Turn Watch	At the start of your turn, deal %X damage to a random minion or General				
ModifierStartTurnWatchDestroySelfAndEnemies	modifierStartTurnWatchDestroySelfAndEnemies.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchDestroySelfAndEnemies	FALSE	FALSE		At the start of your turn, destroy this minion and all enemy minions				
ModifierStartTurnWatchDispelAllEnemyMinionsDrawCard	modifierStartTurnWatchDispelAllEnemyMinionsDrawCard.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchDispelAllEnemyMinionsDrawCard	FALSE	FALSE		At the start of your turn, dispel all enemy minions and draw a card				draw
ModifierStartTurnWatchEquipArtifact	modifierStartTurnWatchEquipArtifact.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchEquipArtifact	FALSE	FALSE		modifiers.start_turn_watch_equip_artifact_def				
ModifierStartTurnWatchImmolateDamagedMinions	modifierStartTurnWatchImmolateDamagedMinions.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchImmolateDamagedMinions	FALSE	FALSE						
ModifierStartTurnWatchPlaySpell	modifierStartTurnWatchPlaySpell.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchPlaySpell	FALSE	FALSE		At the start of your turn, cast %X				
ModifierStartTurnWatchPutCardInHand	modifierStartTurnWatchPutCardInHand.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchPutCardInHand	FALSE	FALSE		Add a card to your hand at start of turn				summon
ModifierStartTurnWatchPutCardInOpponentsHand	modifierStartTurnWatchPutCardInOpponentsHand.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchPutCardInOpponentsHand	FALSE	FALSE		Add a card to your opponent's hand at start of turn				summon
ModifierStartTurnWatchRemoveEntity	modifierStartTurnWatchRemoveEntity.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchRemoveEntity	FALSE	FALSE						
ModifierStartTurnWatchRespawnClones	modifierStartTurnWatchRespawnClones.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchRespawnClones	FALSE	FALSE	Turn Watch	At the start of your turn, resummon fallen Legion in random corners.				
ModifierStartTurnWatchRestoreChargeToArtifacts	modifierStartTurnWatchRestoreChargeToArtifacts.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchRestoreChargeToArtifacts	FALSE	FALSE						
ModifierStartTurnWatchSpawnEntity	modifierStartTurnWatchSpawnEntity.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchSpawnEntity	FALSE	FALSE	Turn Watch	At the start of your turn, summon %X				
ModifierStartTurnWatchSpawnTile	modifierStartTurnWatchSpawnTile.coffee	ModifierStartTurnWatchSpawnEntity	ModifierStartTurnWatchSpawnTile	FALSE	FALSE	Turn Watch	At the start of your turn, turn %X				
ModifierStartTurnWatchSummonDervish	modifierStartTurnWatchSummonDervish.coffee	ModifierStartTurnWatchSpawnEntity	ModifierStartTurnWatchSummonDervish	TRUE	FALSE	modifiers.summon_dervish_name					
ModifierStartTurnWatchSwapStats	modifierStartTurnWatchSwapStats.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchSwapStats	FALSE	FALSE		At the start of your turn, fully heal this minion and switch its Attack and Health				stat_modify
ModifierStartTurnWatchTeleportRandomSpace	modifierStartTurnWatchTeleportRandomSpace.coffee	ModifierStartTurnWatch	ModifierStartTurnWatchTeleportRandomSpace	FALSE	FALSE		At the start of your turn, teleport to a random location				
ModifierStartsInHand	modifierStartsInHand.coffee	Modifier	ModifierStartsInHand	FALSE	FALSE						
ModifierStrikeback	modifierStrikeback.coffee	Modifier	ModifierStrikeback	TRUE	FALSE	Strikeback			maxStacks=1	onBeforeAction	
ModifierStun	modifierStun.coffee	ModifierStunned	ModifierStun	FALSE	FALSE	Stun					
ModifierStunWhenAttacked	modifierStunWhenAttacked.coffee	Modifier	ModifierStunWhenAttacked	FALSE	FALSE	Stunner	Minions next to this minion that attack it are Stunned		maxStacks=1		
ModifierStunned	modifierStunned.coffee	Modifier	ModifierStunned	TRUE	FALSE	modifiers.stunned_name			maxStacks=1	onValidateAction, onEndTurn, onApplyToCard	action_modify
ModifierStunnedVanar	modifierStunnedVanar.coffee	ModifierStunned	ModifierStunnedVanar	FALSE	FALSE						
ModifierSummonSelfOnReplace	modifierSummonSelfOnReplace.coffee	Modifier	ModifierSummonSelfOnReplace	FALSE	FALSE	Summon Self On Replace	When you replace this card, summon it nearby.  Your General takes 2 damage				
ModifierSummonWatch	modifierSummonWatch.coffee	Modifier	ModifierSummonWatch	FALSE	TRUE	Summon Watch	Summon Watch			onSummonWatch	
ModifierSummonWatchAnyPlayer	modifierSummonWatchAnyPlayer.coffee	Modifier	ModifierSummonWatchAnyPlayer	FALSE	TRUE	Summon Watch Any Player	Summon Watch Any Player			onSummonWatch	
ModifierSummonWatchAnyPlayerApplyModifiers	modifierSummonWatchAnyPlayerApplyModifiers.coffee	ModifierSummonWatchAnyPlayer	ModifierSummonWatchAnyPlayerApplyModifiers	FALSE	TRUE		Other minions you summon %X			onSummonWatch	grant_modifier
ModifierSummonWatchAnyPlayerHsuku	modifierSummonWatchAnyPlayerHsuku.coffee	ModifierSummonWatchAnyPlayer	ModifierSummonWatchAnyPlayerHsuku	FALSE	TRUE					onSummonWatch	
ModifierSummonWatchAnywhereByRaceBuffSelf	modifierSummonWatchAnywhereByRaceBuffSelf.coffee	ModifierSummonWatchByRaceBuffSelf	ModifierSummonWatchAnywhereByRaceBuffSelf	FALSE	TRUE					onSummonWatch	
ModifierSummonWatchApplyModifiers	modifierSummonWatchApplyModifiers.coffee	ModifierSummonWatch	ModifierSummonWatchApplyModifiers	FALSE	TRUE		Other minions you summon %X			onSummonWatch	grant_modifier
ModifierSummonWatchApplyModifiersToBoth	modifierSummonWatchApplyModifiersToBoth.coffee	ModifierSummonWatch	ModifierSummonWatchApplyModifiersToBoth	FALSE	TRUE					onSummonWatch	grant_modifier
ModifierSummonWatchApplyModifiersToRanged	modifierSummonWatchApplyModifiersToRanged.coffee	ModifierSummonWatchApplyModifiers	ModifierSummonWatchApplyModifiersToRanged	FALSE	TRUE						
ModifierSummonWatchBuffSelf	modifierSummonWatchBuffSelf.coffee	ModifierSummonWatch	ModifierSummonWatchBuffSelf	FALSE	TRUE	Summon Watch	Whenever you summon a minion, this minion gains %X			onSummonWatch	stat_modify, grant_modifier
ModifierSummonWatchBurnOpponentCards	modifierSummonWatchBurnOpponentCards.coffee	ModifierSummonWatch	ModifierSummonWatchBurnOpponentCards	FALSE	TRUE					onSummonWatch	
ModifierSummonWatchByCardBuffTarget	modifierSummonWatchByCardBuffTarget.coffee	ModifierSummonWatch	ModifierSummonWatchByCardBuffTarget	FALSE	TRUE	Summon Watch (buff by card Id)	Whenever you summon %X, %Y			onSummonWatch	grant_modifier
ModifierSummonWatchByEntityBuffSelf	modifierSummonWatchByEntityBuffSelf.coffee	ModifierSummonWatch	ModifierSummonWatchByEntityBuffSelf	FALSE	TRUE	Summon Watch (buff by entity)	Whenever you summon a %X, this gains %Y			onSummonWatch	stat_modify, grant_modifier
ModifierSummonWatchByRaceBuffSelf	modifierSummonWatchByRaceBuffSelf.coffee	ModifierSummonWatch	ModifierSummonWatchByRaceBuffSelf	FALSE	TRUE					onSummonWatch	grant_modifier
ModifierSummonWatchByRaceDamageEnemyMinion	modifierSummonWatchByRaceDamageEnemyMinion.coffee	ModifierSummonWatch	ModifierSummonWatchByRaceDamageEnemyMinion	FALSE	TRUE	Summon Watch (buff by race)	Whenever you summon %X, deal %Y damage to a random enemy minion			onSummonWatch	
ModifierSummonWatchByRaceHealToFull	modifierSummonWatchByRaceHealToFull.coffee	ModifierSummonWatch	ModifierSummonWatchByRaceHealToFull	FALSE	TRUE	Summon Watch (by race heal to full)	Whenever you summon %X, restore this minion to full health			onSummonWatch	
ModifierSummonWatchByRaceSummonCopy	modifierSummonWatchByRaceSummonCopy.coffee	ModifierSummonWatch	ModifierSummonWatchByRaceSummonCopy	FALSE	TRUE					onSummonWatch	summon
ModifierSummonWatchDreadnaught	modifierSummonWatchDreadnaught.coffee	ModifierSummonWatchByCardBuffTarget	ModifierSummonWatchDreadnaught	FALSE	TRUE		%X you summon %Y				
ModifierSummonWatchFromActionBar	modifierSummonWatchFromActionBar.coffee	ModifierSummonWatch	ModifierSummonWatchFromActionBar	FALSE	TRUE		Whenever you summon a minion from your action bar, do something				
ModifierSummonWatchFromActionBarAnyPlayer	modifierSummonWatchFromActionBarAnyPlayer.coffee	Modifier	ModifierSummonWatchFromActionBarAnyPlayer	FALSE	TRUE	Summon Watch Any Player	Summon Watch Any Player			onSummonWatch	
ModifierSummonWatchFromActionBarAnyPlayerApplyModifiers	modifierSummonWatchFromActionBarAnyPlayerApplyModifiers.coffee	ModifierSummonWatchFromActionBarAnyPlayer	ModifierSummonWatchFromActionBarAnyPlayerApplyModifiers	FALSE	TRUE		All minions summoned from the action bar %X			onSummonWatch	grant_modifier
ModifierSummonWatchFromActionBarApplyModifiers	modifierSummonWatchFromActionBarApplyModifiers.coffee	ModifierSummonWatchApplyModifiers	ModifierSummonWatchFromActionBarApplyModifiers	FALSE	TRUE		Minions summoned from your action bar, gain %X				
ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	modifierSummonWatchFromActionBarByOpeningGambitBuffSelf.coffee	ModifierSummonWatch	ModifierSummonWatchFromActionBarByOpeningGambitBuffSelf	FALSE	TRUE	Summon Watch from action bar (buff by Opening Gambit)	Whenever you summon a minion with Opening Gambit from your action bar, gain %Y			onSummonWatch	stat_modify, grant_modifier
ModifierSummonWatchFromActionBarByRaceBothPlayersDraw	modifierSummonWatchFromActionBarByRaceBothPlayersDraw.coffee	ModifierSummonWatchFromActionBar	ModifierSummonWatchFromActionBarByRaceBothPlayersDraw	FALSE	TRUE					onSummonWatch	draw
ModifierSummonWatchFromActionBarSpawnEntity	modifierSummonWatchFromActionBarSpawnEntity.coffee	ModifierSummonWatchSpawnEntity	ModifierSummonWatchFromActionBarSpawnEntity	FALSE	TRUE		Whenever you summon a minion from your action bar, summon %X				
ModifierSummonWatchFromEggApplyModifiers	modifierSummonWatchFromEggApplyModifiers.coffee	Modifier	ModifierSummonWatchFromEggApplyModifiers	FALSE	TRUE	Summon Watch	Friendly minions that hatch from Eggs %X				grant_modifier
ModifierSummonWatchHealSelf	modifierSummonWatchHealSelf.coffee	ModifierSummonWatch	ModifierSummonWatchHealSelf	FALSE	TRUE					onSummonWatch	
ModifierSummonWatchHydrax	modifierSummonWatchHydrax.coffee	ModifierSummonWatch	ModifierSummonWatchHydrax	FALSE	TRUE	Modifier Summon Watch Hydrax	Whenever you summon a Battle Pet, it and Hydrax gain %X			onSummonWatch	grant_modifier
ModifierSummonWatchIfLowAttackSummonedBuffSelf	modifierSummonWatchIfLowAttackSummonedBuffSelf.coffee	ModifierSummonWatch	ModifierSummonWatchIfLowAttackSummonedBuffSelf	FALSE	TRUE	Summon Watch	Whenever you summon a minion with low attack, this minion gains a buff			onSummonWatch	grant_modifier
ModifierSummonWatchMechsShareKeywords	modifierSummonWatchMechsShareKeywords.coffee	ModifierSummonWatch	ModifierSummonWatchMechsShareKeywords	FALSE	TRUE					onSummonWatch	
ModifierSummonWatchNearbyAnyPlayerApplyModifiers	modifierSummonWatchNearbyAnyPlayerApplyModifiers.coffee	ModifierSummonWatchAnyPlayerApplyModifiers	ModifierSummonWatchNearbyAnyPlayerApplyModifiers	FALSE	TRUE		ANY minion summoned nearby this minion %X				grant_modifier
ModifierSummonWatchNearbyApplyModifiers	modifierSummonWatchNearbyApplyModifiers.coffee	ModifierSummonWatchApplyModifiers	ModifierSummonWatchNearbyApplyModifiers	FALSE	TRUE		Friendly minions summoned nearby this minion %X				grant_modifier
ModifierSummonWatchNearbyApplyModifiersOncePerTurn	modifierSummonWatchNearbyApplyModifiersOncePerTurn.coffee	ModifierSummonWatchNearbyApplyModifiers	ModifierSummonWatchNearbyApplyModifiersOncePerTurn	FALSE	TRUE		The first friendly minion summoned nearby this minion each turn %X			onStartTurn	grant_modifier
ModifierSummonWatchNearbyApplyModifiersToBoth	modifierSummonWatchNearbyApplyModifiersToBoth.coffee	ModifierSummonWatchApplyModifiersToBoth	ModifierSummonWatchNearbyApplyModifiersToBoth	FALSE	TRUE						grant_modifier
ModifierSummonWatchNearbyTransform	modifierSummonWatchNearbyTransform.coffee	ModifierSummonWatchTransform	ModifierSummonWatchNearbyTransform	FALSE	TRUE						
ModifierSummonWatchPutCardInHand	modifierSummonWatchPutCardInHand.coffee	ModifierSummonWatch	ModifierSummonWatchPutCardInHand	FALSE	TRUE	Summon Watch (put card in hand)	Whenever you summon a minion, you gain a %X in your Action bar			onSummonWatch	summon
ModifierSummonWatchSpawnEntity	modifierSummonWatchSpawnEntity.coffee	ModifierSummonWatch	ModifierSummonWatchSpawnEntity	FALSE	TRUE	Summon Watch	Whenever you summon a minion, summon %X			onSummonWatch	
ModifierSummonWatchTransform	modifierSummonWatchTransform.coffee	ModifierSummonWatch	ModifierSummonWatchTransform	FALSE	TRUE					onSummonWatch	summon
ModifierSurviveDamageWatch	modifierSurviveDamageWatch.coffee	Modifier	ModifierSurviveDamageWatch	FALSE	TRUE	Survive Damage Watch	Survive Damage				
ModifierSurviveDamageWatchBur	modifierSurviveDamageWatchBur.coffee	ModifierSurviveDamageWatch	ModifierSurviveDamageWatchBur	FALSE	TRUE		When this minion survives damage, transform it into a different Battle Pet				
ModifierSurviveDamageWatchReturnToHand	modifierSurviveDamageWatchReturnToHand.coffee	ModifierSurviveDamageWatch	ModifierSurviveDamageWatchReturnToHand	FALSE	TRUE		When this minion survives damage, it returns to your action bar				summon
ModifierSwitchAllegiancesGainAttack	modifierSwitchAllegiancesGainAttack.coffee	Modifier	ModifierSwitchAllegiancesGainAttack	FALSE	FALSE	ModifierSwitchAllegiancesGainAttack	ModifierSwitchAllegiancesGainAttack				
ModifierSynergize	modifierSynergize.coffee	Modifier	ModifierSynergize	TRUE	FALSE	modifiers.blood_surge_name					
ModifierSynergizeApplyModifiers	modifierSynergizeApplyModifiers.coffee	ModifierSynergize	ModifierSynergizeApplyModifiers	FALSE	FALSE						grant_modifier
ModifierSynergizeApplyModifiersToGeneral	modifierSynergizeApplyModifiersToGeneral.coffee	ModifierSynergize	ModifierSynergizeApplyModifiersToGeneral	FALSE	FALSE						grant_modifier
ModifierSynergizeApplyModifiersToWraithlings	modifierSynergizeApplyModifiersToWraithlings.coffee	ModifierSynergizeApplyModifiers	ModifierSynergizeApplyModifiersToWraithlings	FALSE	FALSE						grant_modifier
ModifierSynergizeBuffSelf	modifierSynergizeBuffSelf.coffee	ModifierSynergize	ModifierSynergizeBuffSelf	FALSE	FALSE						
ModifierSynergizeDamageClosestEnemy	modifierSynergizeDamageClosestEnemy.coffee	ModifierSynergize	ModifierSynergizeDamageClosestEnemy	FALSE	FALSE						
ModifierSynergizeDamageEnemy	modifierSynergizeDamageEnemy.coffee	ModifierSynergize	ModifierSynergizeDamageEnemy	FALSE	FALSE		Deal %X damage to a random enemy				
ModifierSynergizeDamageEnemyGeneral	modifierSynergizeDamageEnemyGeneral.coffee	ModifierSynergize	ModifierSynergizeDamageEnemyGeneral	FALSE	FALSE		Deal %X damage to the enemy General				
ModifierSynergizeDrawBloodboundSpell	modifierSynergizeDrawBloodboundSpell.coffee	ModifierSynergize	ModifierSynergizeDrawBloodboundSpell	FALSE	FALSE						summon
ModifierSynergizeHealMyGeneral	modifierSynergizeHealMyGeneral.coffee	ModifierSynergize	ModifierSynergizeHealMyGeneral	FALSE	FALSE		Restore %X Health to your General				
ModifierSynergizePutCardInHand	modifierSynergizePutCardInHand.coffee	ModifierSynergize	ModifierSynergizePutCardInHand	FALSE	FALSE						summon
ModifierSynergizeRazorArchitect	modifierSynergizeRazorArchitect.coffee	ModifierSynergize	ModifierSynergizeRazorArchitect	FALSE	FALSE						
ModifierSynergizeRefreshSpell	modifierSynergizeRefreshSpell.coffee	ModifierSynergize	ModifierSynergizeRefreshSpell	FALSE	FALSE		Refresh your Bloodbound spell				
ModifierSynergizeSpawnEntityFromDeck	modifierSynergizeSpawnEntityFromDeck.coffee	Modifier	ModifierSynergizeSpawnEntityFromDeck	FALSE	FALSE				maxStacks=1		
ModifierSynergizeSpawnVanarToken	modifierSynergizeSpawnVanarToken.coffee	ModifierSynergize	ModifierSynergizeSpawnVanarToken	FALSE	FALSE		Summon a random Wall nearby				
ModifierSynergizeSummonMinionNearGeneral	modifierSynergizeSummonMinionNearGeneral.coffee	ModifierSynergize	ModifierSynergizeSummonMinionNearGeneral	FALSE	FALSE		Blood Surge: Summon an entity nearby your General				
ModifierSynergizeSummonMinionNearby	modifierSynergizeSummonMinionNearby.coffee	ModifierSynergize	ModifierSynergizeSummonMinionNearby	FALSE	FALSE						
