unit_folder	event_type	sound_file
f1_ironcliffemonument	walk	sfx_neutral_ladylocke_attack_impact
f1_kaisergladiator	apply	sfx_spell_immolation_b
f1_kaisergladiator	attack	sfx_f1_silverguardsquire_attack_swing
f1_kaisergladiator	attackDamage	sfx_f1_silverguardsquire_attack_impact
f1_kaisergladiator	death	sfx_f1_silverguardsquire_death
f1_kaisergladiator	receiveDamage	sfx_f1_silverguardsquire_hit
f1_kaisergladiator	walk	sfx_neutral_ladylocke_attack_impact
f1_kingsguard	apply	sfx_spell_diretidefrenzy
f1_kingsguard	attack	sfx_neutral_serpenti_attack_swing
f1_kingsguard	attackDamage	sfx_neutral_serpenti_attack_impact
f1_kingsguard	death	sfx_neutral_serpenti_death
f1_kingsguard	receiveDamage	sfx_neutral_serpenti_hit
f1_kingsguard	walk	sfx_f1_oserix_death
f1_leovoyant	apply	sfx_spell_diretidefrenzy
f1_leovoyant	attack	sfx_neutral_spiritscribe_attack_swing
f1_leovoyant	attackDamage	sfx_neutral_spiritscribe_impact
f1_leovoyant	death	sfx_neutral_spiritscribe_death
f1_leovoyant	receiveDamage	sfx_neutral_spiritscribe_hit
f1_leovoyant	walk	sfx_neutral_sai_attack_impact
f1_mech	apply	sfx_unit_deploy
f1_mech	attack	sfx_neutral_daggerkiri_attack_swing
f1_mech	attackDamage	sfx_neutral_daggerkiri_hit
f1_mech	death	sfx_neutral_daggerkiri_death
f1_mech	receiveDamage	sfx_neutral_daggerkiri_attack_impact
f1_mech	walk	sfx_unit_run_magical_4
f1_melee	apply	sfx_spell_immolation_b
f1_melee	attack	sfx_f2melee_attack_swing_2
f1_melee	attackDamage	sfx_f2melee_attack_impact_1
f1_melee	death	sfx_f2melee_death
f1_melee	receiveDamage	sfx_f2melee_hit_2
f1_melee	walk	sfx_neutral_ladylocke_attack_impact
f1_peacekeeper	apply	sfx_summonlegendary
f1_peacekeeper	attack	sfx_f1_oserix_attack_swing
f1_peacekeeper	attackDamage	sfx_f1_oserix_attack_impact
f1_peacekeeper	death	sfx_f1_oserix_death
f1_peacekeeper	receiveDamage	sfx_f1_oserix_hit
f1_peacekeeper	walk	sfx_neutral_ladylocke_attack_impact
f1_peacekeeper2	apply	sfx_unit_deploy_3
f1_peacekeeper2	attack	sfx_f5_vindicator_attack_impact
f1_peacekeeper2	attackDamage	sfx_neutral_grimrock_attack_impact
f1_peacekeeper2	death	sfx_neutral_grimrock_death
f1_peacekeeper2	receiveDamage	sfx_neutral_grimrock_hit
f1_peacekeeper2	walk	sfx_neutral_earthwalker_death
f1_radiantdragoon	apply	sfx_spell_immolation_b
f1_radiantdragoon	attack	sfx_neutral_rook_attack_swing
f1_radiantdragoon	attackDamage	sfx_neutral_rook_attack_impact
f1_radiantdragoon	death	sfx_neutral_windstopper_death
f1_radiantdragoon	receiveDamage	sfx_f2_kaidoassassin_hit
f1_radiantdragoon	walk	sfx_neutral_arcanelimiter_attack_impact
f1_ranged	apply	sfx_unit_deploy_1
f1_ranged	attack	sfx_f1_sunriser_attack_swing
f1_ranged	attackDamage	sfx_neutral_swornavenger_attack_impact
f1_ranged	death	sfx_f6_icedryad_death
f1_ranged	receiveDamage	sfx_neutral_gambitgirl_hit
f1_ranged	walk	sfx_neutral_ladylocke_attack_impact
f1_rightfulheir	apply	sfx_ui_booster_packexplode
f1_rightfulheir	attack	sfx_f2_jadeogre_attack_swing
f1_rightfulheir	attackDamage	sfx_f3_dunecaster_impact
f1_rightfulheir	death	sfx_f3_dunecaster_death
f1_rightfulheir	receiveDamage	sfx_f3_dunecaster_hit
f1_rightfulheir	walk	sfx_neutral_ladylocke_attack_impact
f1_scintilla	apply	sfx_spell_immolation_b
f1_scintilla	attack	sfx_neutral_redsynja_attack_swing
f1_scintilla	attackDamage	sfx_f2melee_attack_impact_1
f1_scintilla	death	sfx_f2melee_death
f1_scintilla	receiveDamage	sfx_f2melee_hit_2
f1_scintilla	walk	sfx_neutral_ladylocke_attack_impact
f1_shieldforger	apply	sfx_spell_immolation_b
f1_shieldforger	attack	sfx_f1_ironcliffeguardian_attack_swing
f1_shieldforger	attackDamage	sfx_f1_ironcliffeguardian_attack_impact
f1_shieldforger	death	sfx_f1_ironcliffeguardian_death
f1_shieldforger	receiveDamage	sfx_f1_ironcliffeguardian_hit
f1_shieldforger	walk	sfx_unit_run_charge_4
f1_silverguardsquire	apply	sfx_spell_immolation_b
f1_silverguardsquire	attack	sfx_f1_silverguardsquire_attack_swing
f1_silverguardsquire	attackDamage	sfx_f1_silverguardsquire_attack_impact
f1_silverguardsquire	death	sfx_f1_silverguardsquire_death
f1_silverguardsquire	receiveDamage	sfx_f1_silverguardsquire_hit
f1_silverguardsquire	walk	sfx_neutral_ladylocke_attack_impact
f1_silvermanevanguard	apply	sfx_spell_immolation_b
f1_silvermanevanguard	attack	sfx_f1_silvermanevanguard_attack_swing
f1_silvermanevanguard	attackDamage	sfx_f1_silvermanevanguard_attack_impact
f1_silvermanevanguard	death	sfx_f1_silvermanevanguard_death
f1_silvermanevanguard	receiveDamage	sfx_f1_silvermanevanguard_hit
f1_silvermanevanguard	walk	sfx_neutral_ladylocke_attack_impact
f1_sinergyunit	apply	sfx_spell_immolation_b
f1_sinergyunit	attack	sfx_f1_silverguardsquire_attack_swing
f1_sinergyunit	attackDamage	sfx_f1_silverguardsquire_attack_impact
f1_sinergyunit	death	sfx_f1_silverguardsquire_death
f1_sinergyunit	receiveDamage	sfx_f1_silverguardsquire_hit
f1_sinergyunit	walk	sfx_neutral_ladylocke_attack_impact
f1_sister	apply	sfx_summonlegendary
f1_sister	attack	sfx_f1_sunriser_attack_swing
f1_sister	attackDamage	sfx_neutral_rook_attack_impact
f1_sister	death	sfx_neutral_spiritscribe_death
f1_sister	receiveDamage	sfx_f1_sunriser_hit_noimpact
f1_sister	walk	sfx_neutral_ladylocke_attack_impact
f1_slo	apply	sfx_spell_immolation_b
f1_slo	attack	sfx_neutral_sunseer_attack_swing
f1_slo	attackDamage	sfx_neutral_sunseer_attack_impact
f1_slo	death	sfx_neutral_sunseer_death
f1_slo	receiveDamage	sfx_neutral_sunseer_hit
f1_slo	walk	sfx_neutral_ladylocke_attack_impact
f1_solarius	apply	sfx_summonlegendary
f1_solarius	attack	sfx_neutral_sunseer_attack_swing
f1_solarius	attackDamage	sfx_neutral_rook_attack_impact
f1_solarius	death	sfx_spell_sunbloom
f1_solarius	receiveDamage	sfx_neutral_sunseer_hit
f1_solarius	walk	sfx_unit_run_magical_4
f1_solpontiff	apply	sfx_unit_deploy_1
f1_solpontiff	attack	sfx_neutral_golembloodshard_attack_swing
f1_solpontiff	attackDamage	sfx_neutral_golembloodshard_attack_impact
f1_solpontiff	death	sfx_neutral_golembloodshard_death
f1_solpontiff	receiveDamage	sfx_neutral_golembloodshard_hit
f1_solpontiff	walk	sfx_neutral_ladylocke_attack_impact
f1_special	apply	sfx_spell_immolation_b
f1_special	attack	sfx_f2_stormkage_attack_swing
f1_special	attackDamage	sfx_f2_mage4winds_impact
f1_special	death	sfx_f2_stormkage_death
f1_special	receiveDamage	sfx_f2_stormkage_hit
f1_special	walk	sfx_unit_run_charge_4
f1_spellbladeadept	apply	sfx_unit_deploy_2
f1_spellbladeadept	attack	sfx_f6_waterelemental_attack_swing
f1_spellbladeadept	attackDamage	sfx_neutral_komodocharger_attack_impact
f1_spellbladeadept	death	sfx_neutral_komodocharger_death
f1_spellbladeadept	receiveDamage	sfx_neutral_komodocharger_hit
f1_spellbladeadept	walk	sfx_neutral_ladylocke_attack_impact
f1_sunbreaker	apply	sfx_ui_booster_packexplode
f1_sunbreaker	attack	sfx_f1_sunriser_attack_swing
f1_sunbreaker	attackDamage	sfx_f1_sunriser_attack_impact
f1_sunbreaker	death	sfx_f1_sunriser_death_alt
f1_sunbreaker	receiveDamage	sfx_f1_sunriser_hit_noimpact
f1_sunbreaker	walk	sfx_neutral_ladylocke_attack_impact
f1_sunbreakguardian	apply	sfx_unit_deploy_3
f1_sunbreakguardian	attack	sfx_f5_vindicator_attack_impact
f1_sunbreakguardian	attackDamage	sfx_neutral_beastsaberspinetiger_attack_impact
f1_sunbreakguardian	death	sfx_neutral_beastsaberspinetiger_death
f1_sunbreakguardian	receiveDamage	sfx_neutral_beastsaberspinetiger_hit
f1_sunbreakguardian	walk	sfx_neutral_earthwalker_death
f1_sunforgelancer	apply	sfx_spell_immolation_b
f1_sunforgelancer	attack	sfx_neutral_rook_attack_swing
f1_sunforgelancer	attackDamage	sfx_neutral_rook_attack_impact
f1_sunforgelancer	death	sfx_f1_silverguardsquire_death
f1_sunforgelancer	receiveDamage	sfx_f2_kaidoassassin_hit
f1_sunforgelancer	walk	sfx_unit_run_charge_4
f1_sunriser	apply	sfx_ui_booster_packexplode
f1_sunriser	attack	sfx_f1_sunriser_attack_swing
f1_sunriser	attackDamage	sfx_f1_sunriser_attack_impact
f1_sunriser	death	sfx_f1_sunriser_death_alt
f1_sunriser	receiveDamage	sfx_f1_sunriser_hit_noimpact
f1_sunriser	walk	sfx_neutral_ladylocke_attack_impact
f1_sunstonemaiden	apply	sfx_summonlegendary
f1_sunstonemaiden	attack	sfx_neutral_alcuinloremaster_attack_impact
f1_sunstonemaiden	attackDamage	sfx_f4_daemondeep_attack_impact
f1_sunstonemaiden	death	sfx_spell_fountainofyouth
f1_sunstonemaiden	receiveDamage	sfx_f4_daemondeep_hit
f1_sunstonemaiden	walk	sfx_neutral_ladylocke_attack_impact
f1_sunstonetemplar	apply	sfx_ui_booster_packexplode
f1_sunstonetemplar	attack	sfx_f2_stormkage_attack_swing
f1_sunstonetemplar	attackDamage	sfx_f2_mage4winds_impact
f1_sunstonetemplar	death	sfx_f2_stormkage_death
f1_sunstonetemplar	receiveDamage	sfx_f2_stormkage_hit
f1_sunstonetemplar	walk	sfx_neutral_ladylocke_attack_impact
f1_sunwisp	apply	sfx_spell_immolation_b
f1_sunwisp	attack	sfx_f6_voiceofthewind_death
f1_sunwisp	attackDamage	sfx_neutral_shieldoracle_attack_impact
f1_sunwisp	death	sfx_neutral_shieldoracle_death
f1_sunwisp	receiveDamage	sfx_neutral_shieldoracle_hit
f1_sunwisp	walk	sfx_unit_run_magical_4
f1_support	apply	sfx_spell_immolation_b
f1_support	attack	sfx_neutral_gambitgirl_attack_swing
f1_support	attackDamage	sfx_neutral_jaxtruesight_death
f1_support	death	sfx_neutral_pandora_death
f1_support	receiveDamage	sfx_neutral_luxignis_hit
f1_support	walk	sfx_unit_run_magical_4
f1_tank	apply	sfx_spell_immolation_b
f1_tank	attack	sfx_f1tank_attack_swing
f1_tank	attackDamage	sfx_f1tank_attack_impact
f1_tank	death	sfx_f1tank_death
f1_tank	receiveDamage	sfx_f1tank_hit
f1_tank	walk	sfx_unit_run_charge_4
f1_tier2general	apply	sfx_unit_deploy
f1_tier2general	attack	sfx_f1_general_attack_swing
f1_tier2general	attackDamage	sfx_f6_draugarlord_attack_impact_
f1_tier2general	death	sfx_f1general_death
f1_tier2general	receiveDamage	sfx_f1_general_hit
f1_tier2general	walk	sfx_neutral_ladylocke_attack_impact
f1_warblade	apply	sfx_unit_deploy
f1_warblade	attack	sfx_f6_icebeetle_attack_impact
f1_warblade	attackDamage	sfx_neutral_golembloodshard_attack_impact
f1_warblade	death	sfx_neutral_golembloodshard_death
f1_warblade	receiveDamage	sfx_neutral_golembloodshard_hit
f1_warblade	walk	sfx_neutral_ladylocke_attack_impact
f1_windbladecommander	apply	sfx_spell_immolation_b
f1_windbladecommander	attack	sfx_f1_windbladecommander_attack_swing
f1_windbladecommander	attackDamage	sfx_f1_windbladecommander_attack_impact
f1_windbladecommander	death	sfx_f1_windbladecommander_death
f1_windbladecommander	receiveDamage	sfx_f1_windbladecommander_hit
f1_windbladecommander	walk	sfx_neutral_ladylocke_attack_impact
f1_xylestormblade	apply	sfx_unit_deploy
f1_xylestormblade	attack	sfx_f1_general_attack_swing
f1_xylestormblade	attackDamage	sfx_f6_draugarlord_attack_impact_
f1_xylestormblade	death	sfx_f1general_death
f1_xylestormblade	receiveDamage	sfx_f1_general_hit
f1_xylestormblade	walk	sfx_neutral_ladylocke_attack_impact
f2_3rdgeneral	apply	sfx_unit_deploy_1
f2_3rdgeneral	attack	sfx_neutral_whitewidow_attack_swing
f2_3rdgeneral	attackDamage	sfx_f2general_attack_impact_3
f2_3rdgeneral	death	sfx_f2general_death
f2_3rdgeneral	receiveDamage	sfx_f2general_hit_2
f2_3rdgeneral	walk	sfx_neutral_ladylocke_attack_impact
f2_ace	apply	sfx_spell_deathstrikeseal
f2_ace	attack	sfx_neutral_cannonmechaz0r_impact
f2_ace	attackDamage	sfx_neutral_silitharveteran_attack_impact
f2_ace	death	sfx_f6_waterelemental_death
f2_ace	receiveDamage	sfx_neutral_silitharveteran_hit
f2_ace	walk	sfx_neutral_ladylocke_attack_impact
f2_altgeneral	apply	sfx_unit_deploy_1
f2_altgeneral	attack	sfx_f2general_attack_swing
f2_altgeneral	attackDamage	sfx_f2general_attack_impact_3
f2_altgeneral	death	sfx_f2general_death
f2_altgeneral	receiveDamage	sfx_f2general_hit_2
f2_altgeneral	walk	sfx_neutral_ladylocke_attack_impact
f2_altgeneraltier2	apply	sfx_unit_deploy_1
f2_altgeneraltier2	attack	sfx_f2general_attack_swing
f2_altgeneraltier2	attackDamage	sfx_f2general_attack_impact_3
f2_altgeneraltier2	death	sfx_f2general_death
f2_altgeneraltier2	receiveDamage	sfx_f2general_hit_2
f2_altgeneraltier2	walk	sfx_neutral_ladylocke_attack_impact
f2_buildcommon	apply	sfx_unit_deploy_2
f2_buildcommon	attack	sfx_neutral_dragonlark_attack_swing
f2_buildcommon	attackDamage	sfx_neutral_dragonlark_attack_impact
f2_buildcommon	death	sfx_neutral_dragonlark_death
f2_buildcommon	receiveDamage	sfx_neutral_dragonlark_hit
f2_buildcommon	walk	sfx_neutral_ladylocke_attack_impact
f2_buildlegendary	apply	sfx_spell_deathstrikeseal
f2_buildlegendary	attack	sfx_f2_chakriavatar_attack_swing
f2_buildlegendary	attackDamage	sfx_f2_chakriavatar_attack_impact
f2_buildlegendary	death	sfx_f2_chakriavatar_death
f2_buildlegendary	receiveDamage	sfx_f2_chakriavatar_hit
f2_buildlegendary	walk	sfx_neutral_ladylocke_attack_impact
f2_buildminion	apply	sfx_spell_divineblood
f2_buildminion	attack	sfx_neutral_spiritscribe_attack_swing
f2_buildminion	attackDamage	sfx_neutral_spiritscribe_impact
f2_buildminion	death	sfx_neutral_golembloodshard_death
f2_buildminion	receiveDamage	sfx_neutral_spiritscribe_hit
f2_buildminion	walk	sfx_neutral_ladylocke_attack_impact
f2_caligrapher	apply	sfx_spell_deathstrikeseal
f2_caligrapher	attack	sfx_f2_jadeogre_attack_swing
f2_caligrapher	attackDamage	sfx_f2_jadeogre_attack_impact
f2_caligrapher	death	sfx_f2_jadeogre_death
f2_caligrapher	receiveDamage	sfx_f2_jadeogre_hit
f2_caligrapher	walk	sfx_unit_physical_4
f2_caster	apply	sfx_spell_deathstrikeseal
f2_caster	attack	sfx_f1_windbladecommander_attack_swing
f2_caster	attackDamage	sfx_f1_windbladecommander_attack_impact
f2_caster	death	sfx_neutral_gambitgirl_death
f2_caster	receiveDamage	sfx_f1_windbladecommander_hit
f2_caster	walk	sfx_neutral_ladylocke_attack_impact
f2_chakriavatar	apply	sfx_spell_deathstrikeseal
f2_chakriavatar	attack	sfx_f2_chakriavatar_attack_swing
f2_chakriavatar	attackDamage	sfx_f2_chakriavatar_attack_impact
f2_chakriavatar	death	sfx_f2_chakriavatar_death
f2_chakriavatar	receiveDamage	sfx_f2_chakriavatar_hit
f2_chakriavatar	walk	sfx_neutral_ladylocke_attack_impact
f2_deathphantom	apply	sfx_spell_deathstrikeseal
f2_deathphantom	attack	sfx_f2_celestialphantom_attack_swing
f2_deathphantom	attackDamage	sfx_f2_celestialphantom_attack_impact
f2_deathphantom	death	sfx_f2_celestialphantom_death
f2_deathphantom	receiveDamage	sfx_f2_celestialphantom_hit
f2_deathphantom	walk	sfx_neutral_ladylocke_attack_impact
f2_demononi	apply	sfx_spell_deathstrikeseal
f2_demononi	attack	sfx_f2_celestialphantom_attack_swing
f2_demononi	attackDamage	sfx_f2_celestialphantom_attack_impact
f2_demononi	death	sfx_f2_celestialphantom_death
f2_demononi	receiveDamage	sfx_f2_celestialphantom_hit
f2_demononi	walk	sfx_neutral_ladylocke_attack_impact
f2_eclipseasura	apply	sfx_neutral_chaoselemental_hit
f2_eclipseasura	attack	sfx_f4_blacksolus_attack_swing
f2_eclipseasura	attackDamage	sfx_f4_blacksolus_attack_impact
f2_eclipseasura	death	sfx_f4_blacksolus_death
f2_eclipseasura	receiveDamage	sfx_f4_blacksolus_hit
f2_eclipseasura	walk	sfx_neutral_chaoselemental_death
f2_eternitypainter	apply	sfx_summonlegendary
f2_eternitypainter	attack	sfx_neutral_sai_attack_swing
f2_eternitypainter	attackDamage	sfx_neutral_sai_attack_impact
f2_eternitypainter	death	sfx_neutral_yun_death
f2_eternitypainter	receiveDamage	sfx_neutral_gro_hit
f2_eternitypainter	walk	sfx_neutral_sai_attack_impact
f2_firewyrm	apply	sfx_f4_blacksolus_attack_swing
f2_firewyrm	attack	sfx_f3_anubis_attack_impact
f2_firewyrm	attackDamage	sfx_f4_siren_attack_impact
f2_firewyrm	death	sfx_f3_anubis_death
f2_firewyrm	receiveDamage	sfx_f3_anubis_hit
f2_firewyrm	walk	sfx_f3_aymarahealer_impact
f2_flareslinger	apply	sfx_unit_deploy_1
f2_flareslinger	attack	sfx_neutral_firespitter_attack_swing
f2_flareslinger	attackDamage	sfx_neutral_firespitter_attack_impact
f2_flareslinger	death	sfx_neutral_firespitter_death
f2_flareslinger	receiveDamage	sfx_neutral_firespitter_hit
f2_flareslinger	walk	sfx_neutral_ladylocke_attack_impact
f2_general	apply	sfx_unit_deploy_1
f2_general	attack	sfx_f2general_attack_swing
f2_general	attackDamage	sfx_f2general_attack_impact_3
f2_general	death	sfx_f2general_death
f2_general	receiveDamage	sfx_f2general_hit_2
f2_general	walk	sfx_neutral_ladylocke_attack_impact
f2_general_skindogehai	apply	sfx_unit_deploy_1
f2_general_skindogehai	attack	sfx_f2general_attack_swing
f2_general_skindogehai	attackDamage	sfx_f2general_attack_impact_3
f2_general_skindogehai	death	sfx_f2general_death
f2_general_skindogehai	receiveDamage	sfx_f2general_hit_2
f2_general_skindogehai	walk	sfx_neutral_ladylocke_attack_impact
f2_geomancer	apply	sfx_spell_deathstrikeseal
f2_geomancer	attack	sfx_f2_mage4winds_attack_swing
f2_geomancer	attackDamage	sfx_f2_mage4winds_impact
f2_geomancer	death	sfx_f2_mage4winds_death
f2_geomancer	receiveDamage	sfx_f2_mage4winds_hit
f2_geomancer	walk	sfx_neutral_ladylocke_attack_impact
f2_godpalmblacktiger	apply	sfx_spell_diretidefrenzy
f2_godpalmblacktiger	attack	sfx_f4_engulfingshadow_attack_swing
f2_godpalmblacktiger	attackDamage	sfx_f4_engulfingshadow_hit
f2_godpalmblacktiger	death	sfx_f4_engulfingshadow_death
f2_godpalmblacktiger	receiveDamage	sfx_f4_engulfingshadow_attack_impact
f2_godpalmblacktiger	walk	sfx_neutral_ladylocke_attack_impact
f2_grandmasterzendo	apply	sfx_summonlegendary
f2_grandmasterzendo	attack	sfx_spell_darkseed
f2_grandmasterzendo	attackDamage	sfx_neutral_daggerkiri_attack_swing
f2_grandmasterzendo	death	sfx_neutral_prophetofthewhite_death
f2_grandmasterzendo	receiveDamage	sfx_f2_kaidoassassin_hit
f2_grandmasterzendo	walk	sfx_unit_run_magical_3
f2_hammonnladeseeker	apply	sfx_ui_booster_packexplode
f2_hammonnladeseeker	attack	sfx_f2_mage4winds_attack_swing
f2_hammonnladeseeker	attackDamage	sfx_f2_mage4winds_impact
f2_hammonnladeseeker	death	sfx_f2_mage4winds_death
f2_hammonnladeseeker	receiveDamage	sfx_f2_mage4winds_hit
f2_hammonnladeseeker	walk	sfx_unit_run_magical_4
f2_heartofthesonghai	apply	sfx_spell_deathstrikeseal
f2_heartofthesonghai	attack	sfx_f2_chakriavatar_attack_swing
f2_heartofthesonghai	attackDamage	sfx_f2_chakriavatar_attack_impact
f2_heartofthesonghai	death	sfx_f2_chakriavatar_death
f2_heartofthesonghai	receiveDamage	sfx_f2_chakriavatar_hit
f2_heartofthesonghai	walk	sfx_neutral_ladylocke_attack_impact
f2_katara	apply	sfx_spell_deathstrikeseal
f2_katara	attack	sfx_neutral_redsynja_attack_swing
f2_katara	attackDamage	sfx_neutral_syvrel_attack_impact
f2_katara	death	sfx_neutral_syvrel_death
f2_katara	receiveDamage	sfx_neutral_redsynja_hit
f2_katara	walk	sfx_neutral_ladylocke_attack_impact
f2_keshraifanblade	apply	sfx_unit_deploy_2
f2_keshraifanblade	attack	sfx_f1_elyxstormblade_attack_swing
f2_keshraifanblade	attackDamage	sfx_f1_elyxstormblade_attack_impact
f2_keshraifanblade	death	sfx_f1_elyxstormblade_death
f2_keshraifanblade	receiveDamage	sfx_f1_elyxstormblade_hit
f2_keshraifanblade	walk	sfx_neutral_ladylocke_attack_impact
f2_kibeholder	apply	sfx_spell_deathstrikeseal
f2_kibeholder	attack	sfx_neutral_alcuinloremaster_attack_swing
f2_kibeholder	attackDamage	sfx_neutral_alcuinloremaster_attack_impact
f2_kibeholder	death	sfx_neutral_alcuinloremaster_death
f2_kibeholder	receiveDamage	sfx_neutral_alcuinloremaster_hit
f2_kibeholder	walk	sfx_f2_jadeogre_attack_swing
f2_kindling	apply	sfx_spell_blindscorch
f2_kindling	attack	sfx_neutral_firestarter_attack_swing
f2_kindling	attackDamage	sfx_neutral_firestarter_impact
f2_kindling	death	sfx_neutral_firestarter_death
f2_kindling	receiveDamage	sfx_neutral_firestarter_hit
f2_kindling	walk	sfx_neutral_firestarter_impact
f2_lanternfox	apply	sfx_ui_booster_packexplode
f2_lanternfox	attack	sfx_f2_lanternfox_attack_swing
f2_lanternfox	attackDamage	sfx_f2_lanternfox_attack_impact
f2_lanternfox	death	sfx_f2_lanternfox_death
f2_lanternfox	receiveDamage	sfx_f2_lanternfox_hit
f2_lanternfox	walk	sfx_neutral_ladylocke_attack_impact
f2_mage4winds	apply	sfx_spell_deathstrikeseal
f2_mage4winds	attack	sfx_f2_mage4winds_attack_swing
f2_mage4winds	attackDamage	sfx_f2_mage4winds_impact
f2_mage4winds	death	sfx_f2_mage4winds_death
f2_mage4winds	receiveDamage	sfx_f2_mage4winds_hit
f2_mage4winds	walk	sfx_neutral_ladylocke_attack_impact
f2_masteroftaikwai	apply	sfx_unit_deploy_2
f2_masteroftaikwai	attack	sfx_neutral_dragonlark_attack_swing
f2_masteroftaikwai	attackDamage	sfx_neutral_dragonlark_attack_impact
